Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.28              0.00             8.28               92.48    
0.12            0.07             0.00              0.00             0.19               92.67    
0.03            0.02             0.00              0.00             0.05               92.72    
0.02            0.01             0.00              0.00             0.03               92.75    
0.02            0.05             0.00              0.00             0.07               92.82    
0.02            0.01             0.00              0.00             0.03               92.85    
0.02            0.01             0.00              0.00             0.03               92.88    
0.02            0.04             0.00              0.00             0.06               92.94    
0.02            0.01             0.00              0.00             0.03               92.97    
0.02            0.01             0.00              0.00             0.03               93.00    
0.02            0.01             0.00              0.00             0.03               93.03    
0.02            0.00             0.00              0.00             0.02               93.05    
0.02            0.00             0.00              0.00             0.02               93.07    
0.02            0.00             0.00              0.00             0.02               93.09    
0.02            0.00             0.00              0.00             0.02               93.11    
0.01            0.00             0.00              0.00             0.01               93.12    
0.02            0.00             0.00              0.00             0.02               93.14    
0.01            0.00             0.00              0.00             0.01               93.15    
0.01            0.00             0.00              0.00             0.01               93.16    
0.01            0.00             0.00              0.00             0.01               93.17    
0.01            0.00             0.00              0.00             0.01               93.18    
0.01            0.00             0.00              0.00             0.01               93.19    
0.01            0.00             0.00              0.00             0.01               93.20    
0.01            0.00             0.00              0.00             0.01               93.21    
0.01            0.00             0.00              0.00             0.01               93.22    
0.00            0.00             0.00              0.07             0.07               93.29    
