Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.33              0.00             2.33               26.76    
0.08            0.02             0.00              0.00             0.10               26.86    
0.02            0.01             0.00              0.00             0.03               26.89    
0.02            0.01             0.00              0.00             0.03               26.92    
0.01            0.01             0.00              0.00             0.02               26.94    
0.01            0.01             0.00              0.00             0.02               26.96    
0.01            0.00             0.00              0.00             0.01               26.97    
0.01            0.00             0.00              0.00             0.01               26.98    
0.01            0.00             0.00              0.00             0.01               26.99    
0.00            0.00             0.00              0.05             0.05               27.04    
