Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.41              0.00             4.41               48.19    
0.09            0.04             0.00              0.00             0.13               48.32    
0.02            0.03             0.00              0.00             0.05               48.37    
0.02            0.01             0.00              0.00             0.03               48.40    
0.02            0.01             0.00              0.00             0.03               48.43    
0.02            0.01             0.00              0.00             0.03               48.46    
0.02            0.01             0.00              0.00             0.03               48.49    
0.02            0.02             0.00              0.00             0.04               48.53    
0.02            0.00             0.00              0.00             0.02               48.55    
0.02            0.00             0.00              0.00             0.02               48.57    
0.02            0.00             0.00              0.00             0.02               48.59    
0.02            0.00             0.00              0.00             0.02               48.61    
0.02            0.00             0.00              0.00             0.02               48.63    
0.02            0.00             0.00              0.00             0.02               48.65    
0.02            0.00             0.00              0.00             0.02               48.67    
0.02            0.00             0.00              0.00             0.02               48.69    
0.00            0.00             0.00              0.07             0.07               48.76    
