Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             54.18             0.00             54.18              580.17   
0.18            0.21             0.00              0.00             0.39               580.56   
0.03            0.19             0.00              0.00             0.22               580.78   
0.02            0.04             0.00              0.00             0.06               580.84   
0.02            0.03             0.00              0.00             0.05               580.89   
0.01            0.03             0.00              0.00             0.04               580.93   
0.01            0.03             0.00              0.00             0.04               580.97   
0.01            0.03             0.00              0.00             0.04               581.01   
0.01            0.02             0.00              0.00             0.03               581.04   
0.01            0.04             0.00              0.00             0.05               581.09   
0.02            0.03             0.00              0.00             0.05               581.14   
0.02            0.03             0.00              0.00             0.05               581.19   
0.02            0.16             0.00              0.00             0.18               581.37   
0.02            0.02             0.00              0.00             0.04               581.41   
0.01            0.02             0.00              0.00             0.03               581.44   
0.01            0.02             0.00              0.00             0.03               581.47   
0.01            0.16             0.00              0.00             0.17               581.64   
0.02            0.02             0.00              0.00             0.04               581.68   
0.01            0.02             0.00              0.00             0.03               581.71   
0.01            0.02             0.00              0.00             0.03               581.74   
0.01            0.02             0.00              0.00             0.03               581.77   
0.01            0.02             0.00              0.00             0.03               581.80   
0.01            0.02             0.00              0.00             0.03               581.83   
0.01            0.02             0.00              0.00             0.03               581.86   
0.01            0.02             0.00              0.00             0.03               581.89   
0.01            0.01             0.00              0.00             0.02               581.91   
0.01            0.02             0.00              0.00             0.03               581.94   
0.01            0.02             0.00              0.00             0.03               581.97   
0.01            0.01             0.00              0.00             0.02               581.99   
0.01            0.02             0.00              0.00             0.03               582.02   
0.01            0.12             0.00              0.00             0.13               582.15   
0.01            0.02             0.00              0.00             0.03               582.18   
0.01            0.02             0.00              0.00             0.03               582.21   
0.01            0.02             0.00              0.00             0.03               582.24   
0.01            0.02             0.00              0.00             0.03               582.27   
0.01            0.02             0.00              0.00             0.03               582.30   
0.01            0.12             0.00              0.00             0.13               582.43   
0.01            0.01             0.00              0.00             0.02               582.45   
0.02            0.01             0.00              0.00             0.03               582.48   
0.01            0.01             0.00              0.00             0.02               582.50   
0.01            0.01             0.00              0.00             0.02               582.52   
0.01            0.01             0.00              0.00             0.02               582.54   
0.02            0.01             0.00              0.00             0.03               582.57   
0.01            0.01             0.00              0.00             0.02               582.59   
0.01            0.01             0.00              0.00             0.02               582.61   
0.01            0.01             0.00              0.00             0.02               582.63   
0.01            0.01             0.00              0.00             0.02               582.65   
0.01            0.01             0.00              0.00             0.02               582.67   
0.01            0.01             0.00              0.00             0.02               582.69   
0.01            0.01             0.00              0.00             0.02               582.71   
0.01            0.01             0.00              0.00             0.02               582.73   
0.01            0.01             0.00              0.00             0.02               582.75   
0.01            0.01             0.00              0.00             0.02               582.77   
0.01            0.01             0.00              0.00             0.02               582.79   
0.01            0.01             0.00              0.00             0.02               582.81   
0.01            0.01             0.00              0.00             0.02               582.83   
0.01            0.01             0.00              0.00             0.02               582.85   
0.01            0.01             0.00              0.00             0.02               582.87   
0.01            0.01             0.00              0.00             0.02               582.89   
0.01            0.01             0.00              0.00             0.02               582.91   
0.01            0.01             0.00              0.00             0.02               582.93   
0.01            0.01             0.00              0.00             0.02               582.95   
0.01            0.01             0.00              0.00             0.02               582.97   
0.01            0.01             0.00              0.00             0.02               582.99   
0.01            0.01             0.00              0.00             0.02               583.01   
0.01            0.01             0.00              0.00             0.02               583.03   
0.01            0.01             0.00              0.00             0.02               583.05   
0.02            0.00             0.00              0.00             0.02               583.07   
0.01            0.00             0.00              0.00             0.01               583.08   
0.01            0.00             0.00              0.00             0.01               583.09   
0.01            0.00             0.00              0.00             0.01               583.10   
0.01            0.00             0.00              0.00             0.01               583.11   
0.01            0.00             0.00              0.00             0.01               583.12   
0.01            0.00             0.00              0.00             0.01               583.13   
0.01            0.00             0.00              0.00             0.01               583.14   
0.01            0.00             0.00              0.00             0.01               583.15   
0.01            0.00             0.00              0.00             0.01               583.16   
0.03            0.00             0.00              0.00             0.03               583.19   
0.01            0.00             0.00              0.00             0.01               583.20   
0.01            0.00             0.00              0.00             0.01               583.21   
0.02            0.00             0.00              0.00             0.02               583.23   
0.01            0.00             0.00              0.00             0.01               583.24   
0.01            0.00             0.00              0.00             0.01               583.25   
0.01            0.00             0.00              0.00             0.01               583.26   
0.02            0.00             0.00              0.00             0.02               583.28   
0.01            0.00             0.00              0.00             0.01               583.29   
0.01            0.00             0.00              0.00             0.01               583.30   
0.02            0.00             0.00              0.00             0.02               583.32   
0.01            0.00             0.00              0.00             0.01               583.33   
0.01            0.00             0.00              0.00             0.01               583.34   
0.01            0.00             0.00              0.00             0.01               583.35   
0.01            0.00             0.00              0.00             0.01               583.36   
0.02            0.00             0.00              0.00             0.02               583.38   
0.01            0.00             0.00              0.00             0.01               583.39   
0.01            0.00             0.00              0.00             0.01               583.40   
0.01            0.00             0.00              0.00             0.01               583.41   
0.01            0.00             0.00              0.00             0.01               583.42   
0.00            0.00             0.00              0.07             0.07               583.49   
