Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.76              0.00             6.76               75.90    
0.11            0.07             0.00              0.00             0.18               76.08    
0.02            0.02             0.00              0.00             0.04               76.12    
0.02            0.01             0.00              0.00             0.03               76.15    
0.02            0.05             0.00              0.00             0.07               76.22    
0.02            0.01             0.00              0.00             0.03               76.25    
0.02            0.01             0.00              0.00             0.03               76.28    
0.02            0.04             0.00              0.00             0.06               76.34    
0.02            0.01             0.00              0.00             0.03               76.37    
0.02            0.01             0.00              0.00             0.03               76.40    
0.02            0.01             0.00              0.00             0.03               76.43    
0.02            0.00             0.00              0.00             0.02               76.45    
0.02            0.00             0.00              0.00             0.02               76.47    
0.02            0.00             0.00              0.00             0.02               76.49    
0.02            0.00             0.00              0.00             0.02               76.51    
0.02            0.00             0.00              0.00             0.02               76.53    
0.02            0.00             0.00              0.00             0.02               76.55    
0.02            0.00             0.00              0.00             0.02               76.57    
0.02            0.00             0.00              0.00             0.02               76.59    
0.02            0.00             0.00              0.00             0.02               76.61    
0.02            0.00             0.00              0.00             0.02               76.63    
0.02            0.00             0.00              0.00             0.02               76.65    
0.03            0.00             0.00              0.00             0.03               76.68    
0.01            0.00             0.00              0.00             0.01               76.69    
0.01            0.00             0.00              0.00             0.01               76.70    
0.00            0.00             0.00              0.07             0.07               76.77    
