Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             33.77             0.00             33.77              350.65   
0.20            0.12             0.00              0.00             0.32               350.97   
0.03            0.02             0.00              0.00             0.05               351.02   
0.02            0.02             0.00              0.00             0.04               351.06   
0.02            0.04             0.00              0.00             0.06               351.12   
0.02            0.02             0.00              0.00             0.04               351.16   
0.02            0.03             0.00              0.00             0.05               351.21   
0.02            0.02             0.00              0.00             0.04               351.25   
0.02            0.04             0.00              0.00             0.06               351.31   
0.02            0.01             0.00              0.00             0.03               351.34   
0.02            0.01             0.00              0.00             0.03               351.37   
0.02            0.01             0.00              0.00             0.03               351.40   
0.02            0.01             0.00              0.00             0.03               351.43   
0.02            0.01             0.00              0.00             0.03               351.46   
0.02            0.01             0.00              0.00             0.03               351.49   
0.01            0.01             0.00              0.00             0.02               351.51   
0.01            0.02             0.00              0.00             0.03               351.54   
0.02            0.01             0.00              0.00             0.03               351.57   
0.01            0.02             0.00              0.00             0.03               351.60   
0.01            0.01             0.00              0.00             0.02               351.62   
0.01            0.01             0.00              0.00             0.02               351.64   
0.01            0.01             0.00              0.00             0.02               351.66   
0.01            0.01             0.00              0.00             0.02               351.68   
0.02            0.00             0.00              0.00             0.02               351.70   
0.01            0.00             0.00              0.00             0.01               351.71   
0.01            0.00             0.00              0.00             0.01               351.72   
0.01            0.00             0.00              0.00             0.01               351.73   
0.01            0.00             0.00              0.00             0.01               351.74   
0.01            0.00             0.00              0.00             0.01               351.75   
0.01            0.00             0.00              0.00             0.01               351.76   
0.01            0.00             0.00              0.00             0.01               351.77   
0.00            0.00             0.00              0.08             0.08               351.85   
