Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             5.39              0.00             5.39               61.05    
0.08            0.03             0.00              0.00             0.11               61.16    
0.02            0.01             0.00              0.00             0.03               61.19    
0.02            0.02             0.00              0.00             0.04               61.23    
0.02            0.02             0.00              0.00             0.04               61.27    
0.02            0.01             0.00              0.00             0.03               61.30    
0.02            0.01             0.00              0.00             0.03               61.33    
0.02            0.01             0.00              0.00             0.03               61.36    
0.02            0.01             0.00              0.00             0.03               61.39    
0.02            0.02             0.00              0.00             0.04               61.43    
0.02            0.01             0.00              0.00             0.03               61.46    
0.02            0.01             0.00              0.00             0.03               61.49    
0.02            0.01             0.00              0.00             0.03               61.52    
0.02            0.01             0.00              0.00             0.03               61.55    
0.02            0.00             0.00              0.00             0.02               61.57    
0.02            0.00             0.00              0.00             0.02               61.59    
0.02            0.00             0.00              0.00             0.02               61.61    
0.00            0.00             0.00              0.08             0.08               61.69    
