Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.30              0.00             3.30               38.53    
0.10            0.05             0.00              0.00             0.15               38.68    
0.02            0.03             0.00              0.00             0.05               38.73    
0.02            0.01             0.00              0.00             0.03               38.76    
0.02            0.02             0.00              0.00             0.04               38.80    
0.02            0.01             0.00              0.00             0.03               38.83    
0.02            0.01             0.00              0.00             0.03               38.86    
0.02            0.01             0.00              0.00             0.03               38.89    
0.02            0.00             0.00              0.00             0.02               38.91    
0.02            0.00             0.00              0.00             0.02               38.93    
0.02            0.00             0.00              0.00             0.02               38.95    
0.02            0.00             0.00              0.00             0.02               38.97    
0.02            0.00             0.00              0.00             0.02               38.99    
0.02            0.00             0.00              0.00             0.02               39.01    
0.02            0.00             0.00              0.00             0.02               39.03    
0.02            0.00             0.00              0.00             0.02               39.05    
0.00            0.00             0.00              0.07             0.07               39.12    
