Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.29              0.00             7.29               80.01    
0.12            0.07             0.00              0.00             0.19               80.20    
0.02            0.02             0.00              0.00             0.04               80.24    
0.02            0.01             0.00              0.00             0.03               80.27    
0.02            0.01             0.00              0.00             0.03               80.30    
0.02            0.01             0.00              0.00             0.03               80.33    
0.02            0.01             0.00              0.00             0.03               80.36    
0.02            0.05             0.00              0.00             0.07               80.43    
0.02            0.04             0.00              0.00             0.06               80.49    
0.02            0.01             0.00              0.00             0.03               80.52    
0.02            0.01             0.00              0.00             0.03               80.55    
0.02            0.00             0.00              0.00             0.02               80.57    
0.01            0.00             0.00              0.00             0.01               80.58    
0.02            0.00             0.00              0.00             0.02               80.60    
0.01            0.00             0.00              0.00             0.01               80.61    
0.02            0.00             0.00              0.00             0.02               80.63    
0.02            0.00             0.00              0.00             0.02               80.65    
0.01            0.00             0.00              0.00             0.01               80.66    
0.01            0.00             0.00              0.00             0.01               80.67    
0.02            0.00             0.00              0.00             0.02               80.69    
0.02            0.00             0.00              0.00             0.02               80.71    
0.02            0.00             0.00              0.00             0.02               80.73    
0.03            0.00             0.00              0.00             0.03               80.76    
0.02            0.00             0.00              0.00             0.02               80.78    
0.02            0.00             0.00              0.00             0.02               80.80    
0.00            0.00             0.00              0.07             0.07               80.87    
