Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.30              0.00             2.30               25.65    
0.07            0.02             0.00              0.00             0.09               25.74    
0.02            0.01             0.00              0.00             0.03               25.77    
0.02            0.01             0.00              0.00             0.03               25.80    
0.01            0.01             0.00              0.00             0.02               25.82    
0.01            0.01             0.00              0.00             0.02               25.84    
0.01            0.00             0.00              0.00             0.01               25.85    
0.01            0.00             0.00              0.00             0.01               25.86    
0.02            0.00             0.00              0.00             0.02               25.88    
0.00            0.00             0.00              0.06             0.06               25.94    
