Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.88              0.00             8.88               67.10    
0.23            0.07             0.00              0.00             0.30               67.40    
0.04            0.03             0.00              0.00             0.07               67.47    
0.03            0.02             0.00              0.00             0.05               67.52    
0.02            0.02             0.00              0.00             0.04               67.56    
0.02            0.01             0.00              0.00             0.03               67.59    
0.02            0.02             0.00              0.00             0.04               67.63    
0.02            0.01             0.00              0.00             0.03               67.66    
0.02            0.01             0.00              0.00             0.03               67.69    
0.02            0.01             0.00              0.00             0.03               67.72    
0.02            0.01             0.00              0.00             0.03               67.75    
0.03            0.00             0.00              0.00             0.03               67.78    
0.02            0.00             0.00              0.00             0.02               67.80    
0.00            0.00             0.00              0.09             0.09               67.89    
