Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             9.05              0.00             9.05               101.67   
0.11            0.04             0.00              0.00             0.15               101.82   
0.03            0.03             0.00              0.00             0.06               101.88   
0.02            0.02             0.00              0.00             0.04               101.92   
0.02            0.02             0.00              0.00             0.04               101.96   
0.02            0.02             0.00              0.00             0.04               102.00   
0.02            0.02             0.00              0.00             0.04               102.04   
0.02            0.03             0.00              0.00             0.05               102.09   
0.02            0.01             0.00              0.00             0.03               102.12   
0.02            0.01             0.00              0.00             0.03               102.15   
0.02            0.02             0.00              0.00             0.04               102.19   
0.02            0.01             0.00              0.00             0.03               102.22   
0.02            0.01             0.00              0.00             0.03               102.25   
0.02            0.01             0.00              0.00             0.03               102.28   
0.02            0.01             0.00              0.00             0.03               102.31   
0.02            0.01             0.00              0.00             0.03               102.34   
0.02            0.01             0.00              0.00             0.03               102.37   
0.02            0.03             0.00              0.00             0.05               102.42   
0.02            0.01             0.00              0.00             0.03               102.45   
0.02            0.00             0.00              0.00             0.02               102.47   
0.01            0.00             0.00              0.00             0.01               102.48   
0.01            0.00             0.00              0.00             0.01               102.49   
0.02            0.00             0.00              0.00             0.02               102.51   
0.02            0.00             0.00              0.00             0.02               102.53   
0.01            0.00             0.00              0.00             0.01               102.54   
0.00            0.00             0.00              0.10             0.10               102.64   
