Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             12.98             0.00             12.98              147.66   
0.16            0.05             0.00              0.00             0.21               147.87   
0.03            0.03             0.00              0.00             0.06               147.93   
0.02            0.04             0.00              0.00             0.06               147.99   
0.02            0.09             0.00              0.00             0.11               148.10   
0.02            0.02             0.00              0.00             0.04               148.14   
0.02            0.02             0.00              0.00             0.04               148.18   
0.02            0.06             0.00              0.00             0.08               148.26   
0.02            0.01             0.00              0.00             0.03               148.29   
0.02            0.09             0.00              0.00             0.11               148.40   
0.02            0.02             0.00              0.00             0.04               148.44   
0.01            0.02             0.00              0.00             0.03               148.47   
0.01            0.02             0.00              0.00             0.03               148.50   
0.01            0.02             0.00              0.00             0.03               148.53   
0.01            0.05             0.00              0.00             0.06               148.59   
0.02            0.02             0.00              0.00             0.04               148.63   
0.01            0.02             0.00              0.00             0.03               148.66   
0.01            0.02             0.00              0.00             0.03               148.69   
0.01            0.05             0.00              0.00             0.06               148.75   
0.02            0.01             0.00              0.00             0.03               148.78   
0.02            0.01             0.00              0.00             0.03               148.81   
0.02            0.01             0.00              0.00             0.03               148.84   
0.02            0.01             0.00              0.00             0.03               148.87   
0.02            0.01             0.00              0.00             0.03               148.90   
0.01            0.01             0.00              0.00             0.02               148.92   
0.02            0.01             0.00              0.00             0.03               148.95   
0.01            0.06             0.00              0.00             0.07               149.02   
0.03            0.01             0.00              0.00             0.04               149.06   
0.01            0.01             0.00              0.00             0.02               149.08   
0.01            0.01             0.00              0.00             0.02               149.10   
0.01            0.01             0.00              0.00             0.02               149.12   
0.01            0.01             0.00              0.00             0.02               149.14   
0.01            0.01             0.00              0.00             0.02               149.16   
0.01            0.01             0.00              0.00             0.02               149.18   
0.01            0.01             0.00              0.00             0.02               149.20   
0.01            0.01             0.00              0.00             0.02               149.22   
0.01            0.01             0.00              0.00             0.02               149.24   
0.01            0.01             0.00              0.00             0.02               149.26   
0.01            0.01             0.00              0.00             0.02               149.28   
0.01            0.01             0.00              0.00             0.02               149.30   
0.01            0.01             0.00              0.00             0.02               149.32   
0.00            0.00             0.00              0.10             0.10               149.42   
