Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.59              0.00             3.59               40.28    
0.10            0.04             0.00              0.00             0.14               40.42    
0.02            0.03             0.00              0.00             0.05               40.47    
0.02            0.02             0.00              0.00             0.04               40.51    
0.02            0.01             0.00              0.00             0.03               40.54    
0.02            0.01             0.00              0.00             0.03               40.57    
0.02            0.01             0.00              0.00             0.03               40.60    
0.02            0.01             0.00              0.00             0.03               40.63    
0.02            0.00             0.00              0.00             0.02               40.65    
0.02            0.00             0.00              0.00             0.02               40.67    
0.02            0.00             0.00              0.00             0.02               40.69    
0.01            0.00             0.00              0.00             0.01               40.70    
0.02            0.00             0.00              0.00             0.02               40.72    
0.02            0.00             0.00              0.00             0.02               40.74    
0.01            0.00             0.00              0.00             0.01               40.75    
0.01            0.00             0.00              0.00             0.01               40.76    
0.00            0.00             0.00              0.07             0.07               40.83    
