Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.73              0.00             7.73               85.25    
0.13            0.07             0.00              0.00             0.20               85.45    
0.02            0.05             0.00              0.00             0.07               85.52    
0.02            0.01             0.00              0.00             0.03               85.55    
0.02            0.05             0.00              0.00             0.07               85.62    
0.02            0.01             0.00              0.00             0.03               85.65    
0.02            0.01             0.00              0.00             0.03               85.68    
0.02            0.01             0.00              0.00             0.03               85.71    
0.02            0.01             0.00              0.00             0.03               85.74    
0.03            0.01             0.00              0.00             0.04               85.78    
0.02            0.01             0.00              0.00             0.03               85.81    
0.02            0.00             0.00              0.00             0.02               85.83    
0.01            0.00             0.00              0.00             0.01               85.84    
0.02            0.00             0.00              0.00             0.02               85.86    
0.02            0.00             0.00              0.00             0.02               85.88    
0.01            0.00             0.00              0.00             0.01               85.89    
0.01            0.00             0.00              0.00             0.01               85.90    
0.02            0.00             0.00              0.00             0.02               85.92    
0.02            0.00             0.00              0.00             0.02               85.94    
0.02            0.00             0.00              0.00             0.02               85.96    
0.02            0.00             0.00              0.00             0.02               85.98    
0.03            0.00             0.00              0.00             0.03               86.01    
0.02            0.00             0.00              0.00             0.02               86.03    
0.02            0.00             0.00              0.00             0.02               86.05    
0.01            0.00             0.00              0.00             0.01               86.06    
0.00            0.00             0.00              0.08             0.08               86.14    
