Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.06              0.00             3.06               35.55    
0.10            0.06             0.00              0.00             0.16               35.71    
0.03            0.03             0.00              0.00             0.06               35.77    
0.02            0.02             0.00              0.00             0.04               35.81    
0.02            0.01             0.00              0.00             0.03               35.84    
0.02            0.01             0.00              0.00             0.03               35.87    
0.02            0.01             0.00              0.00             0.03               35.90    
0.02            0.01             0.00              0.00             0.03               35.93    
0.02            0.00             0.00              0.00             0.02               35.95    
0.02            0.00             0.00              0.00             0.02               35.97    
0.02            0.00             0.00              0.00             0.02               35.99    
0.02            0.00             0.00              0.00             0.02               36.01    
0.01            0.00             0.00              0.00             0.01               36.02    
0.02            0.00             0.00              0.00             0.02               36.04    
0.02            0.00             0.00              0.00             0.02               36.06    
0.01            0.00             0.00              0.00             0.01               36.07    
0.00            0.00             0.00              0.07             0.07               36.14    
