Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.16              0.00             4.16               48.07    
0.19            0.10             0.00              0.00             0.29               48.36    
0.04            0.03             0.00              0.00             0.07               48.43    
0.02            0.05             0.00              0.00             0.07               48.50    
0.02            0.02             0.00              0.00             0.04               48.54    
0.02            0.02             0.00              0.00             0.04               48.58    
0.02            0.01             0.00              0.00             0.03               48.61    
0.02            0.01             0.00              0.00             0.03               48.64    
0.02            0.00             0.00              0.00             0.02               48.66    
0.02            0.00             0.00              0.00             0.02               48.68    
0.02            0.00             0.00              0.00             0.02               48.70    
0.02            0.00             0.00              0.00             0.02               48.72    
0.02            0.00             0.00              0.00             0.02               48.74    
0.02            0.00             0.00              0.00             0.02               48.76    
0.01            0.00             0.00              0.00             0.01               48.77    
0.02            0.00             0.00              0.00             0.02               48.79    
0.00            0.00             0.00              0.08             0.08               48.87    
