Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.04              0.00             3.04               35.65    
0.10            0.05             0.00              0.00             0.15               35.80    
0.02            0.03             0.00              0.00             0.05               35.85    
0.02            0.01             0.00              0.00             0.03               35.88    
0.02            0.02             0.00              0.00             0.04               35.92    
0.02            0.01             0.00              0.00             0.03               35.95    
0.02            0.01             0.00              0.00             0.03               35.98    
0.02            0.01             0.00              0.00             0.03               36.01    
0.02            0.00             0.00              0.00             0.02               36.03    
0.02            0.00             0.00              0.00             0.02               36.05    
0.01            0.00             0.00              0.00             0.01               36.06    
0.02            0.00             0.00              0.00             0.02               36.08    
0.02            0.00             0.00              0.00             0.02               36.10    
0.02            0.00             0.00              0.00             0.02               36.12    
0.02            0.00             0.00              0.00             0.02               36.14    
0.02            0.00             0.00              0.00             0.02               36.16    
0.00            0.00             0.00              0.06             0.06               36.22    
