Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.06              0.00             3.06               48.77    
0.10            0.05             0.00              0.00             0.15               48.92    
0.02            0.03             0.00              0.00             0.05               48.97    
0.02            0.02             0.00              0.00             0.04               49.01    
0.02            0.01             0.00              0.00             0.03               49.04    
0.02            0.01             0.00              0.00             0.03               49.07    
0.02            0.01             0.00              0.00             0.03               49.10    
0.02            0.01             0.00              0.00             0.03               49.13    
0.02            0.00             0.00              0.00             0.02               49.15    
0.02            0.00             0.00              0.00             0.02               49.17    
0.02            0.00             0.00              0.00             0.02               49.19    
0.02            0.00             0.00              0.00             0.02               49.21    
0.02            0.00             0.00              0.00             0.02               49.23    
0.02            0.00             0.00              0.00             0.02               49.25    
0.02            0.00             0.00              0.00             0.02               49.27    
0.02            0.00             0.00              0.00             0.02               49.29    
0.00            0.00             0.00              0.07             0.07               49.36    
