Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             59.28             0.00             59.28              594.85   
0.10            0.07             0.00              0.00             0.17               595.02   
0.02            0.02             0.00              0.00             0.04               595.06   
0.02            0.02             0.00              0.00             0.04               595.10   
0.02            0.02             0.00              0.00             0.04               595.14   
0.01            0.02             0.00              0.00             0.03               595.17   
0.02            0.04             0.00              0.00             0.06               595.23   
0.02            0.04             0.00              0.00             0.06               595.29   
0.02            0.02             0.00              0.00             0.04               595.33   
0.01            0.03             0.00              0.00             0.04               595.37   
0.02            0.01             0.00              0.00             0.03               595.40   
0.01            0.01             0.00              0.00             0.02               595.42   
0.01            0.01             0.00              0.00             0.02               595.44   
0.02            0.01             0.00              0.00             0.03               595.47   
0.01            0.01             0.00              0.00             0.02               595.49   
0.01            0.01             0.00              0.00             0.02               595.51   
0.01            0.01             0.00              0.00             0.02               595.53   
0.01            0.01             0.00              0.00             0.02               595.55   
0.01            0.01             0.00              0.00             0.02               595.57   
0.01            0.02             0.00              0.00             0.03               595.60   
0.02            0.01             0.00              0.00             0.03               595.63   
0.01            0.01             0.00              0.00             0.02               595.65   
0.02            0.03             0.00              0.00             0.05               595.70   
0.01            0.01             0.00              0.00             0.02               595.72   
0.01            0.01             0.00              0.00             0.02               595.74   
0.01            0.03             0.00              0.00             0.04               595.78   
0.01            0.01             0.00              0.00             0.02               595.80   
0.02            0.00             0.00              0.00             0.02               595.82   
0.01            0.00             0.00              0.00             0.01               595.83   
0.01            0.00             0.00              0.00             0.01               595.84   
0.01            0.00             0.00              0.00             0.01               595.85   
0.01            0.00             0.00              0.00             0.01               595.86   
0.01            0.00             0.00              0.00             0.01               595.87   
0.01            0.00             0.00              0.00             0.01               595.88   
0.01            0.00             0.00              0.00             0.01               595.89   
0.02            0.00             0.00              0.00             0.02               595.91   
0.02            0.00             0.00              0.00             0.02               595.93   
0.00            0.00             0.00              0.08             0.08               596.01   
