Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.70              0.00             6.70               73.05    
0.11            0.07             0.00              0.00             0.18               73.23    
0.02            0.02             0.00              0.00             0.04               73.27    
0.02            0.01             0.00              0.00             0.03               73.30    
0.02            0.01             0.00              0.00             0.03               73.33    
0.02            0.01             0.00              0.00             0.03               73.36    
0.02            0.05             0.00              0.00             0.07               73.43    
0.02            0.01             0.00              0.00             0.03               73.46    
0.02            0.01             0.00              0.00             0.03               73.49    
0.02            0.04             0.00              0.00             0.06               73.55    
0.02            0.01             0.00              0.00             0.03               73.58    
0.02            0.00             0.00              0.00             0.02               73.60    
0.02            0.00             0.00              0.00             0.02               73.62    
0.02            0.00             0.00              0.00             0.02               73.64    
0.01            0.00             0.00              0.00             0.01               73.65    
0.02            0.00             0.00              0.00             0.02               73.67    
0.01            0.01             0.00              0.00             0.02               73.69    
0.02            0.00             0.00              0.00             0.02               73.71    
0.01            0.00             0.00              0.00             0.01               73.72    
0.01            0.00             0.00              0.00             0.01               73.73    
0.01            0.00             0.00              0.00             0.01               73.74    
0.01            0.00             0.00              0.00             0.01               73.75    
0.01            0.00             0.00              0.00             0.01               73.76    
0.01            0.00             0.00              0.00             0.01               73.77    
0.01            0.00             0.00              0.00             0.01               73.78    
0.00            0.00             0.00              0.07             0.07               73.85    
