Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.99              0.00             6.99               78.79    
0.12            0.08             0.00              0.00             0.20               78.99    
0.03            0.02             0.00              0.00             0.05               79.04    
0.02            0.01             0.00              0.00             0.03               79.07    
0.02            0.01             0.00              0.00             0.03               79.10    
0.02            0.01             0.00              0.00             0.03               79.13    
0.02            0.05             0.00              0.00             0.07               79.20    
0.02            0.01             0.00              0.00             0.03               79.23    
0.02            0.04             0.00              0.00             0.06               79.29    
0.02            0.01             0.00              0.00             0.03               79.32    
0.02            0.01             0.00              0.00             0.03               79.35    
0.02            0.00             0.00              0.00             0.02               79.37    
0.02            0.00             0.00              0.00             0.02               79.39    
0.02            0.00             0.00              0.00             0.02               79.41    
0.02            0.00             0.00              0.00             0.02               79.43    
0.02            0.00             0.00              0.00             0.02               79.45    
0.01            0.00             0.00              0.00             0.01               79.46    
0.02            0.00             0.00              0.00             0.02               79.48    
0.02            0.00             0.00              0.00             0.02               79.50    
0.02            0.00             0.00              0.00             0.02               79.52    
0.02            0.00             0.00              0.00             0.02               79.54    
0.02            0.00             0.00              0.00             0.02               79.56    
0.01            0.00             0.00              0.00             0.01               79.57    
0.01            0.00             0.00              0.00             0.01               79.58    
0.01            0.00             0.00              0.00             0.01               79.59    
0.00            0.00             0.00              0.06             0.06               79.65    
