Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.26              0.00             8.26               91.28    
0.11            0.04             0.00              0.00             0.15               91.43    
0.03            0.02             0.00              0.00             0.05               91.48    
0.02            0.02             0.00              0.00             0.04               91.52    
0.02            0.02             0.00              0.00             0.04               91.56    
0.02            0.02             0.00              0.00             0.04               91.60    
0.02            0.03             0.00              0.00             0.05               91.65    
0.02            0.02             0.00              0.00             0.04               91.69    
0.02            0.01             0.00              0.00             0.03               91.72    
0.03            0.01             0.00              0.00             0.04               91.76    
0.02            0.01             0.00              0.00             0.03               91.79    
0.02            0.01             0.00              0.00             0.03               91.82    
0.02            0.01             0.00              0.00             0.03               91.85    
0.02            0.02             0.00              0.00             0.04               91.89    
0.02            0.01             0.00              0.00             0.03               91.92    
0.02            0.01             0.00              0.00             0.03               91.95    
0.02            0.02             0.00              0.00             0.04               91.99    
0.02            0.01             0.00              0.00             0.03               92.02    
0.02            0.01             0.00              0.00             0.03               92.05    
0.02            0.00             0.00              0.00             0.02               92.07    
0.03            0.00             0.00              0.00             0.03               92.10    
0.01            0.00             0.00              0.00             0.01               92.11    
0.01            0.00             0.00              0.00             0.01               92.12    
0.02            0.00             0.00              0.00             0.02               92.14    
0.02            0.00             0.00              0.00             0.02               92.16    
0.00            0.00             0.00              0.10             0.10               92.26    
