Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.19              0.00             3.19               36.86    
0.22            0.08             0.00              0.00             0.30               37.16    
0.03            0.04             0.00              0.00             0.07               37.23    
0.02            0.01             0.00              0.00             0.03               37.26    
0.02            0.02             0.00              0.00             0.04               37.30    
0.02            0.01             0.00              0.00             0.03               37.33    
0.02            0.01             0.00              0.00             0.03               37.36    
0.02            0.01             0.00              0.00             0.03               37.39    
0.02            0.00             0.00              0.00             0.02               37.41    
0.02            0.00             0.00              0.00             0.02               37.43    
0.02            0.00             0.00              0.00             0.02               37.45    
0.02            0.00             0.00              0.00             0.02               37.47    
0.02            0.00             0.00              0.00             0.02               37.49    
0.02            0.00             0.00              0.00             0.02               37.51    
0.02            0.00             0.00              0.00             0.02               37.53    
0.02            0.00             0.00              0.00             0.02               37.55    
0.00            0.00             0.00              0.08             0.08               37.63    
