Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             37.14             0.00             37.14              390.25   
0.10            0.06             0.00              0.00             0.16               390.41   
0.03            0.02             0.00              0.00             0.05               390.46   
0.02            0.04             0.00              0.00             0.06               390.52   
0.02            0.02             0.00              0.00             0.04               390.56   
0.02            0.02             0.00              0.00             0.04               390.60   
0.02            0.02             0.00              0.00             0.04               390.64   
0.02            0.04             0.00              0.00             0.06               390.70   
0.02            0.04             0.00              0.00             0.06               390.76   
0.02            0.02             0.00              0.00             0.04               390.80   
0.02            0.01             0.00              0.00             0.03               390.83   
0.02            0.01             0.00              0.00             0.03               390.86   
0.02            0.01             0.00              0.00             0.03               390.89   
0.02            0.03             0.00              0.00             0.05               390.94   
0.02            0.01             0.00              0.00             0.03               390.97   
0.02            0.01             0.00              0.00             0.03               391.00   
0.02            0.02             0.00              0.00             0.04               391.04   
0.02            0.01             0.00              0.00             0.03               391.07   
0.01            0.01             0.00              0.00             0.02               391.09   
0.01            0.01             0.00              0.00             0.02               391.11   
0.01            0.01             0.00              0.00             0.02               391.13   
0.01            0.01             0.00              0.00             0.02               391.15   
0.01            0.01             0.00              0.00             0.02               391.17   
0.01            0.01             0.00              0.00             0.02               391.19   
0.01            0.04             0.00              0.00             0.05               391.24   
0.02            0.01             0.00              0.00             0.03               391.27   
0.02            0.01             0.00              0.00             0.03               391.30   
0.02            0.00             0.00              0.00             0.02               391.32   
0.02            0.00             0.00              0.00             0.02               391.34   
0.02            0.00             0.00              0.00             0.02               391.36   
0.02            0.00             0.00              0.00             0.02               391.38   
0.02            0.00             0.00              0.00             0.02               391.40   
0.02            0.00             0.00              0.00             0.02               391.42   
0.02            0.00             0.00              0.00             0.02               391.44   
0.02            0.00             0.00              0.00             0.02               391.46   
0.02            0.00             0.00              0.00             0.02               391.48   
0.02            0.00             0.00              0.00             0.02               391.50   
0.00            0.00             0.00              0.07             0.07               391.57   
