Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.31              0.00             3.31               38.54    
0.10            0.04             0.00              0.00             0.14               38.68    
0.02            0.01             0.00              0.00             0.03               38.71    
0.02            0.01             0.00              0.00             0.03               38.74    
0.02            0.02             0.00              0.00             0.04               38.78    
0.02            0.01             0.00              0.00             0.03               38.81    
0.02            0.02             0.00              0.00             0.04               38.85    
0.02            0.01             0.00              0.00             0.03               38.88    
0.02            0.00             0.00              0.00             0.02               38.90    
0.02            0.00             0.00              0.00             0.02               38.92    
0.02            0.00             0.00              0.00             0.02               38.94    
0.02            0.00             0.00              0.00             0.02               38.96    
0.02            0.00             0.00              0.00             0.02               38.98    
0.02            0.00             0.00              0.00             0.02               39.00    
0.02            0.00             0.00              0.00             0.02               39.02    
0.02            0.00             0.00              0.00             0.02               39.04    
0.00            0.00             0.00              0.08             0.08               39.12    
