Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.35              0.00             3.35               38.98    
0.10            0.05             0.00              0.00             0.15               39.13    
0.03            0.03             0.00              0.00             0.06               39.19    
0.02            0.01             0.00              0.00             0.03               39.22    
0.02            0.02             0.00              0.00             0.04               39.26    
0.02            0.01             0.00              0.00             0.03               39.29    
0.02            0.01             0.00              0.00             0.03               39.32    
0.02            0.01             0.00              0.00             0.03               39.35    
0.02            0.00             0.00              0.00             0.02               39.37    
0.02            0.00             0.00              0.00             0.02               39.39    
0.02            0.00             0.00              0.00             0.02               39.41    
0.02            0.00             0.00              0.00             0.02               39.43    
0.02            0.00             0.00              0.00             0.02               39.45    
0.02            0.00             0.00              0.00             0.02               39.47    
0.02            0.00             0.00              0.00             0.02               39.49    
0.02            0.00             0.00              0.00             0.02               39.51    
0.00            0.00             0.00              0.07             0.07               39.58    
