Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.24              0.00             6.24               70.12    
0.10            0.04             0.00              0.00             0.14               70.26    
0.02            0.02             0.00              0.00             0.04               70.30    
0.02            0.03             0.00              0.00             0.05               70.35    
0.02            0.02             0.00              0.00             0.04               70.39    
0.02            0.02             0.00              0.00             0.04               70.43    
0.02            0.02             0.00              0.00             0.04               70.47    
0.02            0.02             0.00              0.00             0.04               70.51    
0.02            0.01             0.00              0.00             0.03               70.54    
0.02            0.01             0.00              0.00             0.03               70.57    
0.02            0.01             0.00              0.00             0.03               70.60    
0.02            0.01             0.00              0.00             0.03               70.63    
0.02            0.02             0.00              0.00             0.04               70.67    
0.02            0.02             0.00              0.00             0.04               70.71    
0.02            0.01             0.00              0.00             0.03               70.74    
0.02            0.01             0.00              0.00             0.03               70.77    
0.02            0.01             0.00              0.00             0.03               70.80    
0.02            0.01             0.00              0.00             0.03               70.83    
0.02            0.01             0.00              0.00             0.03               70.86    
0.02            0.00             0.00              0.00             0.02               70.88    
0.01            0.00             0.00              0.00             0.01               70.89    
0.02            0.00             0.00              0.00             0.02               70.91    
0.02            0.00             0.00              0.00             0.02               70.93    
0.02            0.00             0.00              0.00             0.02               70.95    
0.02            0.00             0.00              0.00             0.02               70.97    
0.00            0.00             0.00              0.07             0.07               71.04    
