Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.95              0.00             2.95               34.21    
0.10            0.04             0.00              0.00             0.14               34.35    
0.02            0.03             0.00              0.00             0.05               34.40    
0.02            0.01             0.00              0.00             0.03               34.43    
0.02            0.02             0.00              0.00             0.04               34.47    
0.02            0.01             0.00              0.00             0.03               34.50    
0.02            0.02             0.00              0.00             0.04               34.54    
0.02            0.01             0.00              0.00             0.03               34.57    
0.02            0.00             0.00              0.00             0.02               34.59    
0.01            0.00             0.00              0.00             0.01               34.60    
0.02            0.00             0.00              0.00             0.02               34.62    
0.02            0.00             0.00              0.00             0.02               34.64    
0.01            0.00             0.00              0.00             0.01               34.65    
0.02            0.00             0.00              0.00             0.02               34.67    
0.02            0.00             0.00              0.00             0.02               34.69    
0.02            0.00             0.00              0.00             0.02               34.71    
0.00            0.00             0.00              0.06             0.06               34.77    
