Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             55.74             0.00             55.74              663.61   
0.25            0.21             0.00              0.00             0.46               664.07   
0.03            0.03             0.00              0.00             0.06               664.13   
0.02            0.03             0.00              0.00             0.05               664.18   
0.02            0.04             0.00              0.00             0.06               664.24   
0.02            0.03             0.00              0.00             0.05               664.29   
0.01            0.15             0.00              0.00             0.16               664.45   
0.02            0.14             0.00              0.00             0.16               664.61   
0.02            0.04             0.00              0.00             0.06               664.67   
0.01            0.02             0.00              0.00             0.03               664.70   
0.01            0.02             0.00              0.00             0.03               664.73   
0.01            0.02             0.00              0.00             0.03               664.76   
0.01            0.02             0.00              0.00             0.03               664.79   
0.01            0.13             0.00              0.00             0.14               664.93   
0.03            0.02             0.00              0.00             0.05               664.98   
0.01            0.03             0.00              0.00             0.04               665.02   
0.01            0.02             0.00              0.00             0.03               665.05   
0.01            0.02             0.00              0.00             0.03               665.08   
0.01            0.02             0.00              0.00             0.03               665.11   
0.01            0.02             0.00              0.00             0.03               665.14   
0.01            0.01             0.00              0.00             0.02               665.16   
0.01            0.02             0.00              0.00             0.03               665.19   
0.01            0.01             0.00              0.00             0.02               665.21   
0.01            0.01             0.00              0.00             0.02               665.23   
0.01            0.01             0.00              0.00             0.02               665.25   
0.01            0.01             0.00              0.00             0.02               665.27   
0.01            0.01             0.00              0.00             0.02               665.29   
0.01            0.01             0.00              0.00             0.02               665.31   
0.01            0.02             0.00              0.00             0.03               665.34   
0.01            0.01             0.00              0.00             0.02               665.36   
0.01            0.02             0.00              0.00             0.03               665.39   
0.01            0.01             0.00              0.00             0.02               665.41   
0.01            0.02             0.00              0.00             0.03               665.44   
0.01            0.02             0.00              0.00             0.03               665.47   
0.01            0.02             0.00              0.00             0.03               665.50   
0.01            0.12             0.00              0.00             0.13               665.63   
0.02            0.01             0.00              0.00             0.03               665.66   
0.01            0.01             0.00              0.00             0.02               665.68   
0.01            0.02             0.00              0.00             0.03               665.71   
0.01            0.01             0.00              0.00             0.02               665.73   
0.01            0.02             0.00              0.00             0.03               665.76   
0.01            0.03             0.00              0.00             0.04               665.80   
0.03            0.02             0.00              0.00             0.05               665.85   
0.01            0.02             0.00              0.00             0.03               665.88   
0.01            0.12             0.00              0.00             0.13               666.01   
0.02            0.01             0.00              0.00             0.03               666.04   
0.01            0.01             0.00              0.00             0.02               666.06   
0.01            0.01             0.00              0.00             0.02               666.08   
0.01            0.01             0.00              0.00             0.02               666.10   
0.01            0.01             0.00              0.00             0.02               666.12   
0.01            0.01             0.00              0.00             0.02               666.14   
0.01            0.01             0.00              0.00             0.02               666.16   
0.01            0.01             0.00              0.00             0.02               666.18   
0.01            0.01             0.00              0.00             0.02               666.20   
0.01            0.01             0.00              0.00             0.02               666.22   
0.01            0.01             0.00              0.00             0.02               666.24   
0.01            0.01             0.00              0.00             0.02               666.26   
0.01            0.01             0.00              0.00             0.02               666.28   
0.01            0.01             0.00              0.00             0.02               666.30   
0.01            0.01             0.00              0.00             0.02               666.32   
0.01            0.01             0.00              0.00             0.02               666.34   
0.01            0.04             0.00              0.00             0.05               666.39   
0.01            0.01             0.00              0.00             0.02               666.41   
0.01            0.01             0.00              0.00             0.02               666.43   
0.01            0.01             0.00              0.00             0.02               666.45   
0.01            0.01             0.00              0.00             0.02               666.47   
0.01            0.01             0.00              0.00             0.02               666.49   
0.02            0.00             0.00              0.00             0.02               666.51   
0.01            0.00             0.00              0.00             0.01               666.52   
0.01            0.00             0.00              0.00             0.01               666.53   
0.01            0.00             0.00              0.00             0.01               666.54   
0.01            0.00             0.00              0.00             0.01               666.55   
0.01            0.00             0.00              0.00             0.01               666.56   
0.01            0.00             0.00              0.00             0.01               666.57   
0.01            0.00             0.00              0.00             0.01               666.58   
0.01            0.00             0.00              0.00             0.01               666.59   
0.01            0.00             0.00              0.00             0.01               666.60   
0.01            0.00             0.00              0.00             0.01               666.61   
0.01            0.00             0.00              0.00             0.01               666.62   
0.01            0.00             0.00              0.00             0.01               666.63   
0.01            0.00             0.00              0.00             0.01               666.64   
0.01            0.00             0.00              0.00             0.01               666.65   
0.01            0.00             0.00              0.00             0.01               666.66   
0.01            0.00             0.00              0.00             0.01               666.67   
0.02            0.00             0.00              0.00             0.02               666.69   
0.01            0.00             0.00              0.00             0.01               666.70   
0.01            0.00             0.00              0.00             0.01               666.71   
0.01            0.00             0.00              0.00             0.01               666.72   
0.01            0.00             0.00              0.00             0.01               666.73   
0.02            0.00             0.00              0.00             0.02               666.75   
0.01            0.00             0.00              0.00             0.01               666.76   
0.01            0.00             0.00              0.00             0.01               666.77   
0.01            0.00             0.00              0.00             0.01               666.78   
0.01            0.00             0.00              0.00             0.01               666.79   
0.01            0.00             0.00              0.00             0.01               666.80   
0.01            0.00             0.00              0.00             0.01               666.81   
0.01            0.00             0.00              0.00             0.01               666.82   
0.00            0.00             0.00              0.14             0.14               666.96   
