Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.85              0.00             4.85               53.01    
0.10            0.05             0.00              0.00             0.15               53.16    
0.03            0.01             0.00              0.00             0.04               53.20    
0.02            0.02             0.00              0.00             0.04               53.24    
0.02            0.01             0.00              0.00             0.03               53.27    
0.02            0.01             0.00              0.00             0.03               53.30    
0.02            0.01             0.00              0.00             0.03               53.33    
0.02            0.02             0.00              0.00             0.04               53.37    
0.02            0.00             0.00              0.00             0.02               53.39    
0.02            0.00             0.00              0.00             0.02               53.41    
0.02            0.00             0.00              0.00             0.02               53.43    
0.02            0.00             0.00              0.00             0.02               53.45    
0.02            0.00             0.00              0.00             0.02               53.47    
0.02            0.00             0.00              0.00             0.02               53.49    
0.02            0.00             0.00              0.00             0.02               53.51    
0.02            0.00             0.00              0.00             0.02               53.53    
0.00            0.00             0.00              0.08             0.08               53.61    
