Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.19              0.00             8.19               107.57   
0.12            0.07             0.00              0.00             0.19               107.76   
0.02            0.02             0.00              0.00             0.04               107.80   
0.02            0.01             0.00              0.00             0.03               107.83   
0.02            0.05             0.00              0.00             0.07               107.90   
0.02            0.01             0.00              0.00             0.03               107.93   
0.02            0.01             0.00              0.00             0.03               107.96   
0.02            0.04             0.00              0.00             0.06               108.02   
0.02            0.01             0.00              0.00             0.03               108.05   
0.02            0.01             0.00              0.00             0.03               108.08   
0.02            0.01             0.00              0.00             0.03               108.11   
0.02            0.00             0.00              0.00             0.02               108.13   
0.02            0.00             0.00              0.00             0.02               108.15   
0.02            0.00             0.00              0.00             0.02               108.17   
0.02            0.00             0.00              0.00             0.02               108.19   
0.02            0.00             0.00              0.00             0.02               108.21   
0.01            0.00             0.00              0.00             0.01               108.22   
0.02            0.00             0.00              0.00             0.02               108.24   
0.02            0.00             0.00              0.00             0.02               108.26   
0.02            0.00             0.00              0.00             0.02               108.28   
0.02            0.00             0.00              0.00             0.02               108.30   
0.03            0.00             0.00              0.00             0.03               108.33   
0.01            0.00             0.00              0.00             0.01               108.34   
0.01            0.00             0.00              0.00             0.01               108.35   
0.01            0.00             0.00              0.00             0.01               108.36   
0.00            0.00             0.00              0.07             0.07               108.43   
