Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.94              0.00             3.94               69.15    
0.10            0.05             0.00              0.00             0.15               69.30    
0.02            0.01             0.00              0.00             0.03               69.33    
0.02            0.03             0.00              0.00             0.05               69.38    
0.02            0.01             0.00              0.00             0.03               69.41    
0.02            0.02             0.00              0.00             0.04               69.45    
0.02            0.01             0.00              0.00             0.03               69.48    
0.02            0.01             0.00              0.00             0.03               69.51    
0.02            0.00             0.00              0.00             0.02               69.53    
0.02            0.00             0.00              0.00             0.02               69.55    
0.02            0.00             0.00              0.00             0.02               69.57    
0.02            0.00             0.00              0.00             0.02               69.59    
0.02            0.00             0.00              0.00             0.02               69.61    
0.02            0.00             0.00              0.00             0.02               69.63    
0.02            0.00             0.00              0.00             0.02               69.65    
0.02            0.00             0.00              0.00             0.02               69.67    
0.00            0.00             0.00              1.58             1.58               71.25    
