Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             62.22             0.00             62.22              649.17   
0.11            0.07             0.00              0.00             0.18               649.35   
0.02            0.04             0.00              0.00             0.06               649.41   
0.02            0.03             0.00              0.00             0.05               649.46   
0.02            0.02             0.00              0.00             0.04               649.50   
0.02            0.02             0.00              0.00             0.04               649.54   
0.02            0.02             0.00              0.00             0.04               649.58   
0.02            0.04             0.00              0.00             0.06               649.64   
0.02            0.05             0.00              0.00             0.07               649.71   
0.02            0.02             0.00              0.00             0.04               649.75   
0.02            0.01             0.00              0.00             0.03               649.78   
0.02            0.01             0.00              0.00             0.03               649.81   
0.03            0.03             0.00              0.00             0.06               649.87   
0.02            0.01             0.00              0.00             0.03               649.90   
0.01            0.01             0.00              0.00             0.02               649.92   
0.01            0.01             0.00              0.00             0.02               649.94   
0.01            0.01             0.00              0.00             0.02               649.96   
0.01            0.01             0.00              0.00             0.02               649.98   
0.01            0.01             0.00              0.00             0.02               650.00   
0.01            0.01             0.00              0.00             0.02               650.02   
0.01            0.01             0.00              0.00             0.02               650.04   
0.01            0.01             0.00              0.00             0.02               650.06   
0.01            0.01             0.00              0.00             0.02               650.08   
0.01            0.01             0.00              0.00             0.02               650.10   
0.01            0.03             0.00              0.00             0.04               650.14   
0.02            0.01             0.00              0.00             0.03               650.17   
0.01            0.01             0.00              0.00             0.02               650.19   
0.01            0.00             0.00              0.00             0.01               650.20   
0.01            0.00             0.00              0.00             0.01               650.21   
0.01            0.00             0.00              0.00             0.01               650.22   
0.01            0.00             0.00              0.00             0.01               650.23   
0.01            0.00             0.00              0.00             0.01               650.24   
0.01            0.00             0.00              0.00             0.01               650.25   
0.01            0.00             0.00              0.00             0.01               650.26   
0.02            0.00             0.00              0.00             0.02               650.28   
0.01            0.00             0.00              0.00             0.01               650.29   
0.01            0.00             0.00              0.00             0.01               650.30   
0.00            0.00             0.00              1.77             1.77               652.07   
