Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             35.48             0.00             35.48              375.70   
0.10            0.06             0.00              0.00             0.16               375.86   
0.02            0.03             0.00              0.00             0.05               375.91   
0.02            0.02             0.00              0.00             0.04               375.95   
0.02            0.03             0.00              0.00             0.05               376.00   
0.02            0.02             0.00              0.00             0.04               376.04   
0.02            0.02             0.00              0.00             0.04               376.08   
0.02            0.04             0.00              0.00             0.06               376.14   
0.02            0.02             0.00              0.00             0.04               376.18   
0.02            0.01             0.00              0.00             0.03               376.21   
0.02            0.01             0.00              0.00             0.03               376.24   
0.02            0.01             0.00              0.00             0.03               376.27   
0.02            0.02             0.00              0.00             0.04               376.31   
0.02            0.01             0.00              0.00             0.03               376.34   
0.02            0.01             0.00              0.00             0.03               376.37   
0.02            0.01             0.00              0.00             0.03               376.40   
0.02            0.01             0.00              0.00             0.03               376.43   
0.02            0.01             0.00              0.00             0.03               376.46   
0.02            0.02             0.00              0.00             0.04               376.50   
0.02            0.01             0.00              0.00             0.03               376.53   
0.02            0.01             0.00              0.00             0.03               376.56   
0.02            0.01             0.00              0.00             0.03               376.59   
0.02            0.01             0.00              0.00             0.03               376.62   
0.02            0.00             0.00              0.00             0.02               376.64   
0.02            0.00             0.00              0.00             0.02               376.66   
0.02            0.00             0.00              0.00             0.02               376.68   
0.02            0.00             0.00              0.00             0.02               376.70   
0.02            0.00             0.00              0.00             0.02               376.72   
0.02            0.00             0.00              0.00             0.02               376.74   
0.03            0.00             0.00              0.00             0.03               376.77   
0.01            0.00             0.00              0.00             0.01               376.78   
0.00            0.00             0.00              1.53             1.53               378.31   
