Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             58.58             0.00             58.58              616.74   
0.10            0.06             0.00              0.00             0.16               616.90   
0.02            0.02             0.00              0.00             0.04               616.94   
0.02            0.02             0.00              0.00             0.04               616.98   
0.01            0.02             0.00              0.00             0.03               617.01   
0.01            0.04             0.00              0.00             0.05               617.06   
0.01            0.02             0.00              0.00             0.03               617.09   
0.01            0.05             0.00              0.00             0.06               617.15   
0.02            0.02             0.00              0.00             0.04               617.19   
0.01            0.03             0.00              0.00             0.04               617.23   
0.02            0.01             0.00              0.00             0.03               617.26   
0.01            0.01             0.00              0.00             0.02               617.28   
0.01            0.01             0.00              0.00             0.02               617.30   
0.01            0.01             0.00              0.00             0.02               617.32   
0.01            0.01             0.00              0.00             0.02               617.34   
0.01            0.01             0.00              0.00             0.02               617.36   
0.01            0.01             0.00              0.00             0.02               617.38   
0.01            0.01             0.00              0.00             0.02               617.40   
0.01            0.01             0.00              0.00             0.02               617.42   
0.01            0.04             0.00              0.00             0.05               617.47   
0.01            0.01             0.00              0.00             0.02               617.49   
0.01            0.01             0.00              0.00             0.02               617.51   
0.01            0.01             0.00              0.00             0.02               617.53   
0.01            0.01             0.00              0.00             0.02               617.55   
0.01            0.03             0.00              0.00             0.04               617.59   
0.01            0.01             0.00              0.00             0.02               617.61   
0.01            0.01             0.00              0.00             0.02               617.63   
0.01            0.00             0.00              0.00             0.01               617.64   
0.01            0.00             0.00              0.00             0.01               617.65   
0.01            0.00             0.00              0.00             0.01               617.66   
0.01            0.00             0.00              0.00             0.01               617.67   
0.01            0.00             0.00              0.00             0.01               617.68   
0.01            0.00             0.00              0.00             0.01               617.69   
0.01            0.00             0.00              0.00             0.01               617.70   
0.01            0.00             0.00              0.00             0.01               617.71   
0.01            0.00             0.00              0.00             0.01               617.72   
0.01            0.00             0.00              0.00             0.01               617.73   
0.00            0.00             0.00              1.68             1.68               619.41   
