Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.11              0.00             3.11               48.15    
0.09            0.04             0.00              0.00             0.13               48.28    
0.02            0.02             0.00              0.00             0.04               48.32    
0.02            0.02             0.00              0.00             0.04               48.36    
0.01            0.01             0.00              0.00             0.02               48.38    
0.01            0.01             0.00              0.00             0.02               48.40    
0.01            0.01             0.00              0.00             0.02               48.42    
0.01            0.01             0.00              0.00             0.02               48.44    
0.01            0.00             0.00              0.00             0.01               48.45    
0.01            0.00             0.00              0.00             0.01               48.46    
0.01            0.00             0.00              0.00             0.01               48.47    
0.01            0.00             0.00              0.00             0.01               48.48    
0.01            0.00             0.00              0.00             0.01               48.49    
0.01            0.00             0.00              0.00             0.01               48.50    
0.01            0.00             0.00              0.00             0.01               48.51    
0.01            0.00             0.00              0.00             0.01               48.52    
0.00            0.00             0.00              1.37             1.37               49.89    
