Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.20              0.00             8.20               102.11   
0.12            0.06             0.00              0.00             0.18               102.29   
0.02            0.01             0.00              0.00             0.03               102.32   
0.02            0.01             0.00              0.00             0.03               102.35   
0.01            0.01             0.00              0.00             0.02               102.37   
0.01            0.01             0.00              0.00             0.02               102.39   
0.01            0.04             0.00              0.00             0.05               102.44   
0.01            0.01             0.00              0.00             0.02               102.46   
0.01            0.01             0.00              0.00             0.02               102.48   
0.01            0.04             0.00              0.00             0.05               102.53   
0.01            0.01             0.00              0.00             0.02               102.55   
0.01            0.00             0.00              0.00             0.01               102.56   
0.01            0.00             0.00              0.00             0.01               102.57   
0.01            0.00             0.00              0.00             0.01               102.58   
0.01            0.00             0.00              0.00             0.01               102.59   
0.01            0.00             0.00              0.00             0.01               102.60   
0.01            0.00             0.00              0.00             0.01               102.61   
0.01            0.00             0.00              0.00             0.01               102.62   
0.01            0.00             0.00              0.00             0.01               102.63   
0.01            0.00             0.00              0.00             0.01               102.64   
0.01            0.00             0.00              0.00             0.01               102.65   
0.01            0.00             0.00              0.00             0.01               102.66   
0.01            0.00             0.00              0.00             0.01               102.67   
0.01            0.00             0.00              0.00             0.01               102.68   
0.01            0.00             0.00              0.00             0.01               102.69   
0.00            0.00             0.00              1.40             1.40               104.09   
