Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.42              0.00             3.42               52.56    
0.11            0.05             0.00              0.00             0.16               52.72    
0.02            0.03             0.00              0.00             0.05               52.77    
0.02            0.01             0.00              0.00             0.03               52.80    
0.02            0.01             0.00              0.00             0.03               52.83    
0.02            0.01             0.00              0.00             0.03               52.86    
0.02            0.02             0.00              0.00             0.04               52.90    
0.02            0.01             0.00              0.00             0.03               52.93    
0.02            0.00             0.00              0.00             0.02               52.95    
0.02            0.00             0.00              0.00             0.02               52.97    
0.02            0.00             0.00              0.00             0.02               52.99    
0.02            0.00             0.00              0.00             0.02               53.01    
0.01            0.00             0.00              0.00             0.01               53.02    
0.01            0.00             0.00              0.00             0.01               53.03    
0.02            0.00             0.00              0.00             0.02               53.05    
0.02            0.00             0.00              0.00             0.02               53.07    
0.00            0.00             0.00              1.50             1.50               54.57    
