Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.45              0.00             8.45               107.12   
0.10            0.07             0.00              0.00             0.17               107.29   
0.03            0.02             0.00              0.00             0.05               107.34   
0.02            0.01             0.00              0.00             0.03               107.37   
0.01            0.01             0.00              0.00             0.02               107.39   
0.02            0.01             0.00              0.00             0.03               107.42   
0.01            0.04             0.00              0.00             0.05               107.47   
0.02            0.01             0.00              0.00             0.03               107.50   
0.02            0.01             0.00              0.00             0.03               107.53   
0.01            0.01             0.00              0.00             0.02               107.55   
0.01            0.04             0.00              0.00             0.05               107.60   
0.02            0.00             0.00              0.00             0.02               107.62   
0.01            0.00             0.00              0.00             0.01               107.63   
0.01            0.00             0.00              0.00             0.01               107.64   
0.01            0.00             0.00              0.00             0.01               107.65   
0.01            0.00             0.00              0.00             0.01               107.66   
0.01            0.00             0.00              0.00             0.01               107.67   
0.01            0.00             0.00              0.00             0.01               107.68   
0.01            0.00             0.00              0.00             0.01               107.69   
0.01            0.00             0.00              0.00             0.01               107.70   
0.01            0.00             0.00              0.00             0.01               107.71   
0.01            0.00             0.00              0.00             0.01               107.72   
0.01            0.00             0.00              0.00             0.01               107.73   
0.01            0.00             0.00              0.00             0.01               107.74   
0.01            0.00             0.00              0.00             0.01               107.75   
0.00            0.00             0.00              1.65             1.65               109.40   
