Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.58              0.00             3.58               51.23    
0.10            0.05             0.00              0.00             0.15               51.38    
0.02            0.02             0.00              0.00             0.04               51.42    
0.02            0.03             0.00              0.00             0.05               51.47    
0.02            0.01             0.00              0.00             0.03               51.50    
0.02            0.02             0.00              0.00             0.04               51.54    
0.02            0.01             0.00              0.00             0.03               51.57    
0.02            0.01             0.00              0.00             0.03               51.60    
0.02            0.00             0.00              0.00             0.02               51.62    
0.02            0.00             0.00              0.00             0.02               51.64    
0.02            0.00             0.00              0.00             0.02               51.66    
0.02            0.00             0.00              0.00             0.02               51.68    
0.02            0.00             0.00              0.00             0.02               51.70    
0.02            0.00             0.00              0.00             0.02               51.72    
0.02            0.00             0.00              0.00             0.02               51.74    
0.02            0.00             0.00              0.00             0.02               51.76    
0.00            0.00             0.00              1.54             1.54               53.30    
