Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             41.29             0.00             41.29              472.92   
0.13            0.07             0.00              0.00             0.20               473.12   
0.03            0.02             0.00              0.00             0.05               473.17   
0.02            0.04             0.00              0.00             0.06               473.23   
0.02            0.02             0.00              0.00             0.04               473.27   
0.02            0.04             0.00              0.00             0.06               473.33   
0.02            0.05             0.00              0.00             0.07               473.40   
0.02            0.02             0.00              0.00             0.04               473.44   
0.02            0.02             0.00              0.00             0.04               473.48   
0.02            0.04             0.00              0.00             0.06               473.54   
0.02            0.01             0.00              0.00             0.03               473.57   
0.03            0.01             0.00              0.00             0.04               473.61   
0.01            0.01             0.00              0.00             0.02               473.63   
0.01            0.01             0.00              0.00             0.02               473.65   
0.01            0.01             0.00              0.00             0.02               473.67   
0.01            0.03             0.00              0.00             0.04               473.71   
0.01            0.01             0.00              0.00             0.02               473.73   
0.01            0.01             0.00              0.00             0.02               473.75   
0.01            0.01             0.00              0.00             0.02               473.77   
0.01            0.01             0.00              0.00             0.02               473.79   
0.01            0.01             0.00              0.00             0.02               473.81   
0.01            0.01             0.00              0.00             0.02               473.83   
0.01            0.01             0.00              0.00             0.02               473.85   
0.01            0.03             0.00              0.00             0.04               473.89   
0.01            0.01             0.00              0.00             0.02               473.91   
0.02            0.01             0.00              0.00             0.03               473.94   
0.01            0.01             0.00              0.00             0.02               473.96   
0.01            0.00             0.00              0.00             0.01               473.97   
0.01            0.00             0.00              0.00             0.01               473.98   
0.01            0.00             0.00              0.00             0.01               473.99   
0.01            0.00             0.00              0.00             0.01               474.00   
0.01            0.00             0.00              0.00             0.01               474.01   
0.01            0.00             0.00              0.00             0.01               474.02   
0.01            0.00             0.00              0.00             0.01               474.03   
0.01            0.00             0.00              0.00             0.01               474.04   
0.01            0.00             0.00              0.00             0.01               474.05   
0.01            0.00             0.00              0.00             0.01               474.06   
0.00            0.00             0.00              1.64             1.64               475.70   
