Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             15.31             0.00             15.31              172.71   
0.21            0.12             0.00              0.00             0.33               173.04   
0.04            0.03             0.00              0.00             0.07               173.11   
0.04            0.03             0.00              0.00             0.07               173.18   
0.03            0.02             0.00              0.00             0.05               173.23   
0.03            0.02             0.00              0.00             0.05               173.28   
0.03            0.02             0.00              0.00             0.05               173.33   
0.03            0.08             0.00              0.00             0.11               173.44   
0.04            0.08             0.00              0.00             0.12               173.56   
0.03            0.02             0.00              0.00             0.05               173.61   
0.13            0.03             0.00              0.00             0.16               173.77   
0.03            0.00             0.00              0.00             0.03               173.80   
0.02            0.00             0.00              0.00             0.02               173.82   
0.02            0.00             0.00              0.00             0.02               173.84   
0.03            0.00             0.00              0.00             0.03               173.87   
0.02            0.00             0.00              0.00             0.02               173.89   
0.02            0.00             0.00              0.00             0.02               173.91   
0.03            0.00             0.00              0.00             0.03               173.94   
0.02            0.00             0.00              0.00             0.02               173.96   
0.02            0.00             0.00              0.00             0.02               173.98   
0.03            0.01             0.00              0.00             0.04               174.02   
0.02            0.00             0.00              0.00             0.02               174.04   
0.03            0.00             0.00              0.00             0.03               174.07   
0.03            0.00             0.00              0.00             0.03               174.10   
0.02            0.00             0.00              0.00             0.02               174.12   
0.00            0.00             0.00              1.58             1.58               175.70   
