Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             72.75             0.00             72.75              753.66   
0.11            0.07             0.00              0.00             0.18               753.84   
0.02            0.02             0.00              0.00             0.04               753.88   
0.01            0.05             0.00              0.00             0.06               753.94   
0.02            0.02             0.00              0.00             0.04               753.98   
0.01            0.02             0.00              0.00             0.03               754.01   
0.01            0.02             0.00              0.00             0.03               754.04   
0.01            0.02             0.00              0.00             0.03               754.07   
0.01            0.05             0.00              0.00             0.06               754.13   
0.02            0.04             0.00              0.00             0.06               754.19   
0.01            0.02             0.00              0.00             0.03               754.22   
0.01            0.01             0.00              0.00             0.02               754.24   
0.01            0.01             0.00              0.00             0.02               754.26   
0.01            0.01             0.00              0.00             0.02               754.28   
0.01            0.01             0.00              0.00             0.02               754.30   
0.01            0.01             0.00              0.00             0.02               754.32   
0.01            0.01             0.00              0.00             0.02               754.34   
0.01            0.03             0.00              0.00             0.04               754.38   
0.01            0.01             0.00              0.00             0.02               754.40   
0.01            0.01             0.00              0.00             0.02               754.42   
0.01            0.01             0.00              0.00             0.02               754.44   
0.01            0.01             0.00              0.00             0.02               754.46   
0.01            0.01             0.00              0.00             0.02               754.48   
0.01            0.01             0.00              0.00             0.02               754.50   
0.01            0.01             0.00              0.00             0.02               754.52   
0.01            0.01             0.00              0.00             0.02               754.54   
0.01            0.01             0.00              0.00             0.02               754.56   
0.01            0.01             0.00              0.00             0.02               754.58   
0.01            0.03             0.00              0.00             0.04               754.62   
0.01            0.01             0.00              0.00             0.02               754.64   
0.01            0.01             0.00              0.00             0.02               754.66   
0.02            0.00             0.00              0.00             0.02               754.68   
0.01            0.00             0.00              0.00             0.01               754.69   
0.01            0.00             0.00              0.00             0.01               754.70   
0.02            0.00             0.00              0.00             0.02               754.72   
0.01            0.00             0.00              0.00             0.01               754.73   
0.01            0.00             0.00              0.00             0.01               754.74   
0.01            0.00             0.00              0.00             0.01               754.75   
0.01            0.00             0.00              0.00             0.01               754.76   
0.03            0.00             0.00              0.00             0.03               754.79   
0.02            0.00             0.00              0.00             0.02               754.81   
0.01            0.00             0.00              0.00             0.01               754.82   
0.02            0.00             0.00              0.00             0.02               754.84   
0.00            0.00             0.00              1.83             1.83               756.67   
