Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             37.67             0.00             37.67              406.32   
0.11            0.06             0.00              0.00             0.17               406.49   
0.02            0.02             0.00              0.00             0.04               406.53   
0.02            0.02             0.00              0.00             0.04               406.57   
0.02            0.02             0.00              0.00             0.04               406.61   
0.02            0.03             0.00              0.00             0.05               406.66   
0.02            0.03             0.00              0.00             0.05               406.71   
0.02            0.04             0.00              0.00             0.06               406.77   
0.02            0.02             0.00              0.00             0.04               406.81   
0.02            0.01             0.00              0.00             0.03               406.84   
0.02            0.01             0.00              0.00             0.03               406.87   
0.02            0.01             0.00              0.00             0.03               406.90   
0.02            0.01             0.00              0.00             0.03               406.93   
0.02            0.01             0.00              0.00             0.03               406.96   
0.02            0.01             0.00              0.00             0.03               406.99   
0.03            0.01             0.00              0.00             0.04               407.03   
0.01            0.01             0.00              0.00             0.02               407.05   
0.01            0.01             0.00              0.00             0.02               407.07   
0.01            0.01             0.00              0.00             0.02               407.09   
0.01            0.02             0.00              0.00             0.03               407.12   
0.01            0.02             0.00              0.00             0.03               407.15   
0.01            0.01             0.00              0.00             0.02               407.17   
0.01            0.01             0.00              0.00             0.02               407.19   
0.01            0.00             0.00              0.00             0.01               407.20   
0.01            0.00             0.00              0.00             0.01               407.21   
0.01            0.00             0.00              0.00             0.01               407.22   
0.01            0.00             0.00              0.00             0.01               407.23   
0.01            0.00             0.00              0.00             0.01               407.24   
0.01            0.00             0.00              0.00             0.01               407.25   
0.01            0.00             0.00              0.00             0.01               407.26   
0.01            0.00             0.00              0.00             0.01               407.27   
0.00            0.00             0.00              1.63             1.63               408.90   
