Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             17.13             0.00             17.13              206.45   
0.16            0.05             0.00              0.00             0.21               206.66   
0.02            0.04             0.00              0.00             0.06               206.72   
0.02            0.04             0.00              0.00             0.06               206.78   
0.02            0.03             0.00              0.00             0.05               206.83   
0.02            0.09             0.00              0.00             0.11               206.94   
0.02            0.03             0.00              0.00             0.05               206.99   
0.02            0.03             0.00              0.00             0.05               207.04   
0.02            0.08             0.00              0.00             0.10               207.14   
0.02            0.02             0.00              0.00             0.04               207.18   
0.02            0.09             0.00              0.00             0.11               207.29   
0.02            0.07             0.00              0.00             0.09               207.38   
0.03            0.02             0.00              0.00             0.05               207.43   
0.01            0.02             0.00              0.00             0.03               207.46   
0.02            0.02             0.00              0.00             0.04               207.50   
0.01            0.03             0.00              0.00             0.04               207.54   
0.02            0.03             0.00              0.00             0.05               207.59   
0.01            0.02             0.00              0.00             0.03               207.62   
0.01            0.02             0.00              0.00             0.03               207.65   
0.01            0.02             0.00              0.00             0.03               207.68   
0.01            0.06             0.00              0.00             0.07               207.75   
0.01            0.05             0.00              0.00             0.06               207.81   
0.02            0.01             0.00              0.00             0.03               207.84   
0.01            0.01             0.00              0.00             0.02               207.86   
0.01            0.01             0.00              0.00             0.02               207.88   
0.01            0.01             0.00              0.00             0.02               207.90   
0.01            0.01             0.00              0.00             0.02               207.92   
0.01            0.01             0.00              0.00             0.02               207.94   
0.01            0.01             0.00              0.00             0.02               207.96   
0.01            0.06             0.00              0.00             0.07               208.03   
0.02            0.02             0.00              0.00             0.04               208.07   
0.02            0.02             0.00              0.00             0.04               208.11   
0.01            0.02             0.00              0.00             0.03               208.14   
0.02            0.01             0.00              0.00             0.03               208.17   
0.02            0.01             0.00              0.00             0.03               208.20   
0.02            0.01             0.00              0.00             0.03               208.23   
0.02            0.01             0.00              0.00             0.03               208.26   
0.01            0.01             0.00              0.00             0.02               208.28   
0.01            0.02             0.00              0.00             0.03               208.31   
0.02            0.01             0.00              0.00             0.03               208.34   
0.02            0.01             0.00              0.00             0.03               208.37   
0.01            0.01             0.00              0.00             0.02               208.39   
0.02            0.01             0.00              0.00             0.03               208.42   
0.01            0.01             0.00              0.00             0.02               208.44   
0.02            0.05             0.00              0.00             0.07               208.51   
0.02            0.01             0.00              0.00             0.03               208.54   
0.01            0.01             0.00              0.00             0.02               208.56   
0.01            0.01             0.00              0.00             0.02               208.58   
0.01            0.01             0.00              0.00             0.02               208.60   
0.01            0.01             0.00              0.00             0.02               208.62   
0.01            0.01             0.00              0.00             0.02               208.64   
0.01            0.01             0.00              0.00             0.02               208.66   
0.01            0.01             0.00              0.00             0.02               208.68   
0.01            0.01             0.00              0.00             0.02               208.70   
0.01            0.01             0.00              0.00             0.02               208.72   
0.01            0.01             0.00              0.00             0.02               208.74   
0.01            0.01             0.00              0.00             0.02               208.76   
0.01            0.01             0.00              0.00             0.02               208.78   
0.01            0.01             0.00              0.00             0.02               208.80   
0.02            0.00             0.00              0.00             0.02               208.82   
0.01            0.00             0.00              0.00             0.01               208.83   
0.01            0.00             0.00              0.00             0.01               208.84   
0.01            0.00             0.00              0.00             0.01               208.85   
0.01            0.00             0.00              0.00             0.01               208.86   
0.00            0.00             0.00              1.51             1.51               210.37   
