Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             9.54              0.00             9.54               122.65   
0.12            0.07             0.00              0.00             0.19               122.84   
0.02            0.05             0.00              0.00             0.07               122.91   
0.02            0.02             0.00              0.00             0.04               122.95   
0.02            0.05             0.00              0.00             0.07               123.02   
0.02            0.01             0.00              0.00             0.03               123.05   
0.02            0.01             0.00              0.00             0.03               123.08   
0.02            0.01             0.00              0.00             0.03               123.11   
0.02            0.01             0.00              0.00             0.03               123.14   
0.02            0.01             0.00              0.00             0.03               123.17   
0.02            0.01             0.00              0.00             0.03               123.20   
0.02            0.00             0.00              0.00             0.02               123.22   
0.01            0.00             0.00              0.00             0.01               123.23   
0.02            0.00             0.00              0.00             0.02               123.25   
0.02            0.00             0.00              0.00             0.02               123.27   
0.02            0.00             0.00              0.00             0.02               123.29   
0.03            0.00             0.00              0.00             0.03               123.32   
0.01            0.00             0.00              0.00             0.01               123.33   
0.01            0.00             0.00              0.00             0.01               123.34   
0.01            0.00             0.00              0.00             0.01               123.35   
0.01            0.00             0.00              0.00             0.01               123.36   
0.01            0.00             0.00              0.00             0.01               123.37   
0.01            0.00             0.00              0.00             0.01               123.38   
0.01            0.00             0.00              0.00             0.01               123.39   
0.03            0.00             0.00              0.00             0.03               123.42   
0.00            0.00             0.00              1.41             1.41               124.83   
