Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.90              0.00             3.90               54.70    
0.09            0.04             0.00              0.00             0.13               54.83    
0.02            0.02             0.00              0.00             0.04               54.87    
0.02            0.01             0.00              0.00             0.03               54.90    
0.01            0.01             0.00              0.00             0.02               54.92    
0.01            0.02             0.00              0.00             0.03               54.95    
0.02            0.04             0.00              0.00             0.06               55.01    
0.02            0.02             0.00              0.00             0.04               55.05    
0.02            0.00             0.00              0.00             0.02               55.07    
0.02            0.00             0.00              0.00             0.02               55.09    
0.01            0.00             0.00              0.00             0.01               55.10    
0.02            0.00             0.00              0.00             0.02               55.12    
0.01            0.00             0.00              0.00             0.01               55.13    
0.02            0.00             0.00              0.00             0.02               55.15    
0.02            0.00             0.00              0.00             0.02               55.17    
0.02            0.00             0.00              0.00             0.02               55.19    
0.00            0.00             0.00              1.45             1.45               56.64    
