Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.57              0.00             3.57               53.39    
0.09            0.04             0.00              0.00             0.13               53.52    
0.02            0.01             0.00              0.00             0.03               53.55    
0.02            0.01             0.00              0.00             0.03               53.58    
0.01            0.02             0.00              0.00             0.03               53.61    
0.01            0.01             0.00              0.00             0.02               53.63    
0.01            0.01             0.00              0.00             0.02               53.65    
0.01            0.02             0.00              0.00             0.03               53.68    
0.01            0.00             0.00              0.00             0.01               53.69    
0.01            0.00             0.00              0.00             0.01               53.70    
0.01            0.00             0.00              0.00             0.01               53.71    
0.01            0.00             0.00              0.00             0.01               53.72    
0.01            0.00             0.00              0.00             0.01               53.73    
0.01            0.00             0.00              0.00             0.01               53.74    
0.01            0.00             0.00              0.00             0.01               53.75    
0.01            0.00             0.00              0.00             0.01               53.76    
0.00            0.00             0.00              1.40             1.40               55.16    
