Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.56              0.00             8.56               122.88   
0.18            0.09             0.00              0.00             0.27               123.15   
0.03            0.03             0.00              0.00             0.06               123.21   
0.02            0.02             0.00              0.00             0.04               123.25   
0.02            0.03             0.00              0.00             0.05               123.30   
0.02            0.03             0.00              0.00             0.05               123.35   
0.02            0.02             0.00              0.00             0.04               123.39   
0.02            0.06             0.00              0.00             0.08               123.47   
0.02            0.06             0.00              0.00             0.08               123.55   
0.02            0.02             0.00              0.00             0.04               123.59   
0.02            0.08             0.00              0.00             0.10               123.69   
0.02            0.02             0.00              0.00             0.04               123.73   
0.01            0.02             0.00              0.00             0.03               123.76   
0.02            0.01             0.00              0.00             0.03               123.79   
0.01            0.01             0.00              0.00             0.02               123.81   
0.01            0.02             0.00              0.00             0.03               123.84   
0.02            0.01             0.00              0.00             0.03               123.87   
0.01            0.01             0.00              0.00             0.02               123.89   
0.01            0.01             0.00              0.00             0.02               123.91   
0.01            0.02             0.00              0.00             0.03               123.94   
0.02            0.01             0.00              0.00             0.03               123.97   
0.02            0.01             0.00              0.00             0.03               124.00   
0.01            0.01             0.00              0.00             0.02               124.02   
0.01            0.01             0.00              0.00             0.02               124.04   
0.01            0.01             0.00              0.00             0.02               124.06   
0.02            0.01             0.00              0.00             0.03               124.09   
0.01            0.01             0.00              0.00             0.02               124.11   
0.01            0.01             0.00              0.00             0.02               124.13   
0.02            0.04             0.00              0.00             0.06               124.19   
0.02            0.01             0.00              0.00             0.03               124.22   
0.01            0.01             0.00              0.00             0.02               124.24   
0.01            0.04             0.00              0.00             0.05               124.29   
0.02            0.01             0.00              0.00             0.03               124.32   
0.01            0.01             0.00              0.00             0.02               124.34   
0.01            0.01             0.00              0.00             0.02               124.36   
0.02            0.00             0.00              0.00             0.02               124.38   
0.01            0.00             0.00              0.00             0.01               124.39   
0.01            0.00             0.00              0.00             0.01               124.40   
0.01            0.00             0.00              0.00             0.01               124.41   
0.01            0.00             0.00              0.00             0.01               124.42   
0.01            0.00             0.00              0.00             0.01               124.43   
0.01            0.00             0.00              0.00             0.01               124.44   
0.02            0.00             0.00              0.00             0.02               124.46   
0.01            0.00             0.00              0.00             0.01               124.47   
0.01            0.00             0.00              0.00             0.01               124.48   
0.01            0.00             0.00              0.00             0.01               124.49   
0.01            0.00             0.00              0.00             0.01               124.50   
0.00            0.00             0.00              1.52             1.52               126.02   
