Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.30              0.00             3.30               50.35    
0.10            0.05             0.00              0.00             0.15               50.50    
0.02            0.03             0.00              0.00             0.05               50.55    
0.02            0.01             0.00              0.00             0.03               50.58    
0.02            0.01             0.00              0.00             0.03               50.61    
0.02            0.01             0.00              0.00             0.03               50.64    
0.02            0.01             0.00              0.00             0.03               50.67    
0.02            0.02             0.00              0.00             0.04               50.71    
0.02            0.00             0.00              0.00             0.02               50.73    
0.02            0.00             0.00              0.00             0.02               50.75    
0.02            0.00             0.00              0.00             0.02               50.77    
0.02            0.00             0.00              0.00             0.02               50.79    
0.02            0.00             0.00              0.00             0.02               50.81    
0.02            0.00             0.00              0.00             0.02               50.83    
0.02            0.00             0.00              0.00             0.02               50.85    
0.02            0.00             0.00              0.00             0.02               50.87    
0.00            0.00             0.00              1.57             1.57               52.44    
