Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.39              0.00             3.39               50.91    
0.10            0.04             0.00              0.00             0.14               51.05    
0.02            0.04             0.00              0.00             0.06               51.11    
0.02            0.02             0.00              0.00             0.04               51.15    
0.02            0.02             0.00              0.00             0.04               51.19    
0.02            0.01             0.00              0.00             0.03               51.22    
0.02            0.01             0.00              0.00             0.03               51.25    
0.02            0.01             0.00              0.00             0.03               51.28    
0.02            0.00             0.00              0.00             0.02               51.30    
0.02            0.00             0.00              0.00             0.02               51.32    
0.02            0.00             0.00              0.00             0.02               51.34    
0.01            0.00             0.00              0.00             0.01               51.35    
0.02            0.00             0.00              0.00             0.02               51.37    
0.02            0.00             0.00              0.00             0.02               51.39    
0.02            0.00             0.00              0.00             0.02               51.41    
0.01            0.00             0.00              0.00             0.01               51.42    
0.00            0.00             0.00              1.49             1.49               52.91    
