Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.95              0.00             8.95               111.17   
0.14            0.04             0.00              0.00             0.18               111.35   
0.03            0.02             0.00              0.00             0.05               111.40   
0.02            0.02             0.00              0.00             0.04               111.44   
0.02            0.02             0.00              0.00             0.04               111.48   
0.02            0.02             0.00              0.00             0.04               111.52   
0.02            0.03             0.00              0.00             0.05               111.57   
0.02            0.02             0.00              0.00             0.04               111.61   
0.02            0.01             0.00              0.00             0.03               111.64   
0.02            0.01             0.00              0.00             0.03               111.67   
0.02            0.01             0.00              0.00             0.03               111.70   
0.02            0.02             0.00              0.00             0.04               111.74   
0.02            0.01             0.00              0.00             0.03               111.77   
0.02            0.01             0.00              0.00             0.03               111.80   
0.02            0.01             0.00              0.00             0.03               111.83   
0.02            0.01             0.00              0.00             0.03               111.86   
0.02            0.01             0.00              0.00             0.03               111.89   
0.02            0.02             0.00              0.00             0.04               111.93   
0.02            0.01             0.00              0.00             0.03               111.96   
0.02            0.00             0.00              0.00             0.02               111.98   
0.02            0.00             0.00              0.00             0.02               112.00   
0.02            0.00             0.00              0.00             0.02               112.02   
0.02            0.00             0.00              0.00             0.02               112.04   
0.02            0.00             0.00              0.00             0.02               112.06   
0.02            0.00             0.00              0.00             0.02               112.08   
0.00            0.00             0.00              1.43             1.43               113.51   
