Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             9.75              0.00             9.75               106.19   
0.13            0.07             0.00              0.00             0.20               106.39   
0.02            0.02             0.00              0.00             0.04               106.43   
0.02            0.02             0.00              0.00             0.04               106.47   
0.02            0.01             0.00              0.00             0.03               106.50   
0.02            0.02             0.00              0.00             0.04               106.54   
0.02            0.05             0.00              0.00             0.07               106.61   
0.02            0.01             0.00              0.00             0.03               106.64   
0.02            0.05             0.00              0.00             0.07               106.71   
0.02            0.01             0.00              0.00             0.03               106.74   
0.02            0.01             0.00              0.00             0.03               106.77   
0.02            0.00             0.00              0.00             0.02               106.79   
0.02            0.00             0.00              0.00             0.02               106.81   
0.02            0.00             0.00              0.00             0.02               106.83   
0.01            0.00             0.00              0.00             0.01               106.84   
0.02            0.00             0.00              0.00             0.02               106.86   
0.01            0.00             0.00              0.00             0.01               106.87   
0.02            0.00             0.00              0.00             0.02               106.89   
0.01            0.00             0.00              0.00             0.01               106.90   
0.02            0.00             0.00              0.00             0.02               106.92   
0.01            0.00             0.00              0.00             0.01               106.93   
0.03            0.00             0.00              0.00             0.03               106.96   
0.02            0.00             0.00              0.00             0.02               106.98   
0.01            0.00             0.00              0.00             0.01               106.99   
0.01            0.00             0.00              0.00             0.01               107.00   
0.00            0.00             0.00              1.58             1.58               108.58   
