Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.12              0.00             4.12               57.85    
0.09            0.04             0.00              0.00             0.13               57.98    
0.02            0.01             0.00              0.00             0.03               58.01    
0.02            0.02             0.00              0.00             0.04               58.05    
0.01            0.02             0.00              0.00             0.03               58.08    
0.01            0.01             0.00              0.00             0.02               58.10    
0.01            0.01             0.00              0.00             0.02               58.12    
0.01            0.01             0.00              0.00             0.02               58.14    
0.01            0.00             0.00              0.00             0.01               58.15    
0.01            0.00             0.00              0.00             0.01               58.16    
0.01            0.00             0.00              0.00             0.01               58.17    
0.01            0.00             0.00              0.00             0.01               58.18    
0.01            0.00             0.00              0.00             0.01               58.19    
0.01            0.00             0.00              0.00             0.01               58.20    
0.01            0.00             0.00              0.00             0.01               58.21    
0.01            0.00             0.00              0.00             0.01               58.22    
0.00            0.00             0.00              1.38             1.38               59.60    
