Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.32              0.00             3.32               49.58    
0.10            0.05             0.00              0.00             0.15               49.73    
0.02            0.03             0.00              0.00             0.05               49.78    
0.02            0.03             0.00              0.00             0.05               49.83    
0.02            0.01             0.00              0.00             0.03               49.86    
0.02            0.01             0.00              0.00             0.03               49.89    
0.02            0.01             0.00              0.00             0.03               49.92    
0.02            0.01             0.00              0.00             0.03               49.95    
0.02            0.00             0.00              0.00             0.02               49.97    
0.01            0.00             0.00              0.00             0.01               49.98    
0.01            0.00             0.00              0.00             0.01               49.99    
0.02            0.00             0.00              0.00             0.02               50.01    
0.01            0.00             0.00              0.00             0.01               50.02    
0.02            0.00             0.00              0.00             0.02               50.04    
0.01            0.00             0.00              0.00             0.01               50.05    
0.02            0.00             0.00              0.00             0.02               50.07    
0.00            0.00             0.00              1.43             1.43               51.50    
