Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.34              0.00             3.34               49.29    
0.10            0.05             0.00              0.00             0.15               49.44    
0.02            0.03             0.00              0.00             0.05               49.49    
0.02            0.02             0.00              0.00             0.04               49.53    
0.02            0.01             0.00              0.00             0.03               49.56    
0.02            0.01             0.00              0.00             0.03               49.59    
0.02            0.01             0.00              0.00             0.03               49.62    
0.02            0.01             0.00              0.00             0.03               49.65    
0.02            0.00             0.00              0.00             0.02               49.67    
0.02            0.00             0.00              0.00             0.02               49.69    
0.02            0.00             0.00              0.00             0.02               49.71    
0.02            0.00             0.00              0.00             0.02               49.73    
0.02            0.00             0.00              0.00             0.02               49.75    
0.02            0.00             0.00              0.00             0.02               49.77    
0.02            0.00             0.00              0.00             0.02               49.79    
0.02            0.00             0.00              0.00             0.02               49.81    
0.00            0.00             0.00              1.44             1.44               51.25    
