Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.02              0.00             7.02               91.38    
0.11            0.07             0.00              0.00             0.18               91.56    
0.02            0.02             0.00              0.00             0.04               91.60    
0.02            0.01             0.00              0.00             0.03               91.63    
0.02            0.01             0.00              0.00             0.03               91.66    
0.02            0.02             0.00              0.00             0.04               91.70    
0.02            0.05             0.00              0.00             0.07               91.77    
0.02            0.01             0.00              0.00             0.03               91.80    
0.02            0.04             0.00              0.00             0.06               91.86    
0.02            0.01             0.00              0.00             0.03               91.89    
0.02            0.01             0.00              0.00             0.03               91.92    
0.02            0.00             0.00              0.00             0.02               91.94    
0.02            0.00             0.00              0.00             0.02               91.96    
0.01            0.00             0.00              0.00             0.01               91.97    
0.02            0.00             0.00              0.00             0.02               91.99    
0.01            0.00             0.00              0.00             0.01               92.00    
0.02            0.00             0.00              0.00             0.02               92.02    
0.02            0.00             0.00              0.00             0.02               92.04    
0.01            0.00             0.00              0.00             0.01               92.05    
0.01            0.00             0.00              0.00             0.01               92.06    
0.02            0.00             0.00              0.00             0.02               92.08    
0.01            0.00             0.00              0.00             0.01               92.09    
0.03            0.00             0.00              0.00             0.03               92.12    
0.01            0.00             0.00              0.00             0.01               92.13    
0.01            0.00             0.00              0.00             0.01               92.14    
0.00            0.00             0.00              1.45             1.45               93.59    
