Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.70              0.00             3.70               60.04    
0.10            0.04             0.00              0.00             0.14               60.18    
0.02            0.02             0.00              0.00             0.04               60.22    
0.02            0.02             0.00              0.00             0.04               60.26    
0.02            0.01             0.00              0.00             0.03               60.29    
0.01            0.01             0.00              0.00             0.02               60.31    
0.01            0.01             0.00              0.00             0.02               60.33    
0.01            0.01             0.00              0.00             0.02               60.35    
0.01            0.00             0.00              0.00             0.01               60.36    
0.01            0.00             0.00              0.00             0.01               60.37    
0.01            0.00             0.00              0.00             0.01               60.38    
0.01            0.00             0.00              0.00             0.01               60.39    
0.01            0.00             0.00              0.00             0.01               60.40    
0.01            0.00             0.00              0.00             0.01               60.41    
0.01            0.00             0.00              0.00             0.01               60.42    
0.02            0.00             0.00              0.00             0.02               60.44    
0.00            0.00             0.00              1.37             1.37               61.81    
