Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             60.16             0.00             60.16              628.83   
0.12            0.07             0.00              0.00             0.19               629.02   
0.02            0.04             0.00              0.00             0.06               629.08   
0.02            0.02             0.00              0.00             0.04               629.12   
0.02            0.02             0.00              0.00             0.04               629.16   
0.02            0.02             0.00              0.00             0.04               629.20   
0.02            0.04             0.00              0.00             0.06               629.26   
0.02            0.02             0.00              0.00             0.04               629.30   
0.02            0.05             0.00              0.00             0.07               629.37   
0.02            0.02             0.00              0.00             0.04               629.41   
0.02            0.01             0.00              0.00             0.03               629.44   
0.02            0.01             0.00              0.00             0.03               629.47   
0.02            0.01             0.00              0.00             0.03               629.50   
0.02            0.01             0.00              0.00             0.03               629.53   
0.02            0.01             0.00              0.00             0.03               629.56   
0.02            0.03             0.00              0.00             0.05               629.61   
0.02            0.01             0.00              0.00             0.03               629.64   
0.02            0.01             0.00              0.00             0.03               629.67   
0.01            0.01             0.00              0.00             0.02               629.69   
0.01            0.01             0.00              0.00             0.02               629.71   
0.01            0.01             0.00              0.00             0.02               629.73   
0.01            0.01             0.00              0.00             0.02               629.75   
0.01            0.03             0.00              0.00             0.04               629.79   
0.01            0.01             0.00              0.00             0.02               629.81   
0.02            0.01             0.00              0.00             0.03               629.84   
0.02            0.01             0.00              0.00             0.03               629.87   
0.02            0.01             0.00              0.00             0.03               629.90   
0.01            0.00             0.00              0.00             0.01               629.91   
0.01            0.00             0.00              0.00             0.01               629.92   
0.01            0.00             0.00              0.00             0.01               629.93   
0.01            0.00             0.00              0.00             0.01               629.94   
0.01            0.00             0.00              0.00             0.01               629.95   
0.01            0.00             0.00              0.00             0.01               629.96   
0.01            0.00             0.00              0.00             0.01               629.97   
0.01            0.00             0.00              0.00             0.01               629.98   
0.01            0.00             0.00              0.00             0.01               629.99   
0.01            0.00             0.00              0.00             0.01               630.00   
0.00            0.00             0.00              1.59             1.59               631.59   
