Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             10.22             0.00             10.22              132.78   
0.12            0.07             0.00              0.00             0.19               132.97   
0.02            0.08             0.00              0.00             0.10               133.07   
0.02            0.02             0.00              0.00             0.04               133.11   
0.01            0.02             0.00              0.00             0.03               133.14   
0.01            0.05             0.00              0.00             0.06               133.20   
0.02            0.02             0.00              0.00             0.04               133.24   
0.01            0.02             0.00              0.00             0.03               133.27   
0.01            0.06             0.00              0.00             0.07               133.34   
0.02            0.02             0.00              0.00             0.04               133.38   
0.01            0.02             0.00              0.00             0.03               133.41   
0.01            0.02             0.00              0.00             0.03               133.44   
0.01            0.01             0.00              0.00             0.02               133.46   
0.02            0.05             0.00              0.00             0.07               133.53   
0.01            0.04             0.00              0.00             0.05               133.58   
0.01            0.01             0.00              0.00             0.02               133.60   
0.01            0.01             0.00              0.00             0.02               133.62   
0.01            0.01             0.00              0.00             0.02               133.64   
0.01            0.01             0.00              0.00             0.02               133.66   
0.01            0.01             0.00              0.00             0.02               133.68   
0.01            0.01             0.00              0.00             0.02               133.70   
0.01            0.01             0.00              0.00             0.02               133.72   
0.01            0.01             0.00              0.00             0.02               133.74   
0.01            0.01             0.00              0.00             0.02               133.76   
0.01            0.01             0.00              0.00             0.02               133.78   
0.02            0.01             0.00              0.00             0.03               133.81   
0.03            0.01             0.00              0.00             0.04               133.85   
0.01            0.01             0.00              0.00             0.02               133.87   
0.01            0.01             0.00              0.00             0.02               133.89   
0.02            0.01             0.00              0.00             0.03               133.92   
0.01            0.02             0.00              0.00             0.03               133.95   
0.02            0.01             0.00              0.00             0.03               133.98   
0.02            0.01             0.00              0.00             0.03               134.01   
0.01            0.01             0.00              0.00             0.02               134.03   
0.01            0.01             0.00              0.00             0.02               134.05   
0.01            0.04             0.00              0.00             0.05               134.10   
0.02            0.00             0.00              0.00             0.02               134.12   
0.01            0.01             0.00              0.00             0.02               134.14   
0.01            0.01             0.00              0.00             0.02               134.16   
0.01            0.01             0.00              0.00             0.02               134.18   
0.01            0.01             0.00              0.00             0.02               134.20   
0.01            0.01             0.00              0.00             0.02               134.22   
0.02            0.01             0.00              0.00             0.03               134.25   
0.01            0.01             0.00              0.00             0.02               134.27   
0.01            0.04             0.00              0.00             0.05               134.32   
0.01            0.00             0.00              0.00             0.01               134.33   
0.01            0.00             0.00              0.00             0.01               134.34   
0.01            0.00             0.00              0.00             0.01               134.35   
0.01            0.00             0.00              0.00             0.01               134.36   
0.01            0.00             0.00              0.00             0.01               134.37   
0.01            0.00             0.00              0.00             0.01               134.38   
0.01            0.01             0.00              0.00             0.02               134.40   
0.01            0.01             0.00              0.00             0.02               134.42   
0.01            0.01             0.00              0.00             0.02               134.44   
0.01            0.01             0.00              0.00             0.02               134.46   
0.01            0.01             0.00              0.00             0.02               134.48   
0.01            0.00             0.00              0.00             0.01               134.49   
0.01            0.00             0.00              0.00             0.01               134.50   
0.01            0.00             0.00              0.00             0.01               134.51   
0.01            0.00             0.00              0.00             0.01               134.52   
0.01            0.00             0.00              0.00             0.01               134.53   
0.00            0.00             0.00              1.30             1.30               135.83   
