Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.39              0.00             4.39               61.09    
0.11            0.05             0.00              0.00             0.16               61.25    
0.02            0.02             0.00              0.00             0.04               61.29    
0.02            0.03             0.00              0.00             0.05               61.34    
0.02            0.01             0.00              0.00             0.03               61.37    
0.02            0.02             0.00              0.00             0.04               61.41    
0.02            0.01             0.00              0.00             0.03               61.44    
0.02            0.01             0.00              0.00             0.03               61.47    
0.02            0.00             0.00              0.00             0.02               61.49    
0.01            0.00             0.00              0.00             0.01               61.50    
0.02            0.00             0.00              0.00             0.02               61.52    
0.02            0.00             0.00              0.00             0.02               61.54    
0.02            0.00             0.00              0.00             0.02               61.56    
0.02            0.00             0.00              0.00             0.02               61.58    
0.01            0.00             0.00              0.00             0.01               61.59    
0.02            0.00             0.00              0.00             0.02               61.61    
0.00            0.00             0.00              1.47             1.47               63.08    
