Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             5.36              0.00             5.36               82.77    
0.10            0.05             0.00              0.00             0.15               82.92    
0.02            0.05             0.00              0.00             0.07               82.99    
0.02            0.03             0.00              0.00             0.05               83.04    
0.02            0.02             0.00              0.00             0.04               83.08    
0.01            0.03             0.00              0.00             0.04               83.12    
0.01            0.05             0.00              0.00             0.06               83.18    
0.02            0.03             0.00              0.00             0.05               83.23    
0.01            0.03             0.00              0.00             0.04               83.27    
0.01            0.03             0.00              0.00             0.04               83.31    
0.01            0.03             0.00              0.00             0.04               83.35    
0.01            0.03             0.00              0.00             0.04               83.39    
0.01            0.03             0.00              0.00             0.04               83.43    
0.02            0.02             0.00              0.00             0.04               83.47    
0.01            0.01             0.00              0.00             0.02               83.49    
0.01            0.01             0.00              0.00             0.02               83.51    
0.01            0.01             0.00              0.00             0.02               83.53    
0.01            0.02             0.00              0.00             0.03               83.56    
0.02            0.01             0.00              0.00             0.03               83.59    
0.01            0.02             0.00              0.00             0.03               83.62    
0.01            0.01             0.00              0.00             0.02               83.64    
0.01            0.02             0.00              0.00             0.03               83.67    
0.02            0.02             0.00              0.00             0.04               83.71    
0.02            0.03             0.00              0.00             0.05               83.76    
0.01            0.02             0.00              0.00             0.03               83.79    
0.03            0.02             0.00              0.00             0.05               83.84    
0.01            0.01             0.00              0.00             0.02               83.86    
0.01            0.02             0.00              0.00             0.03               83.89    
0.01            0.01             0.00              0.00             0.02               83.91    
0.01            0.04             0.00              0.00             0.05               83.96    
0.01            0.02             0.00              0.00             0.03               83.99    
0.02            0.01             0.00              0.00             0.03               84.02    
0.01            0.01             0.00              0.00             0.02               84.04    
0.01            0.01             0.00              0.00             0.02               84.06    
0.02            0.01             0.00              0.00             0.03               84.09    
0.01            0.02             0.00              0.00             0.03               84.12    
0.01            0.01             0.00              0.00             0.02               84.14    
0.01            0.01             0.00              0.00             0.02               84.16    
0.01            0.01             0.00              0.00             0.02               84.18    
0.01            0.01             0.00              0.00             0.02               84.20    
0.01            0.01             0.00              0.00             0.02               84.22    
0.01            0.01             0.00              0.00             0.02               84.24    
0.02            0.01             0.00              0.00             0.03               84.27    
0.01            0.01             0.00              0.00             0.02               84.29    
0.01            0.00             0.00              0.00             0.01               84.30    
0.01            0.00             0.00              0.00             0.01               84.31    
0.00            0.00             0.00              1.34             1.34               85.65    
