Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.73              0.00             7.73               110.68   
0.58            0.17             0.00              0.00             0.75               111.43   
0.10            0.10             0.00              0.00             0.20               111.63   
0.07            0.10             0.00              0.00             0.17               111.80   
0.08            0.05             0.00              0.00             0.13               111.93   
0.07            0.04             0.00              0.00             0.11               112.04   
0.07            0.04             0.00              0.00             0.11               112.15   
0.06            0.04             0.00              0.00             0.10               112.25   
0.06            0.00             0.00              0.00             0.06               112.31   
0.06            0.02             0.00              0.00             0.08               112.39   
0.06            0.00             0.00              0.00             0.06               112.45   
0.06            0.00             0.00              0.00             0.06               112.51   
0.06            0.00             0.00              0.00             0.06               112.57   
0.07            0.00             0.00              0.00             0.07               112.64   
0.08            0.00             0.00              0.00             0.08               112.72   
0.06            0.00             0.00              0.00             0.06               112.78   
0.00            0.00             0.00              4.81             4.81               117.59   
